Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2015-07-13,13:00,8453.60,8355.40,True,False,True,False,8445.55,8461.85
2015-07-14,13:00,8469.70,8424.10,True,False,True,False,8449.30,8444.00
2015-07-15,13:00,8531.40,8462.95,False,False,False,False,8520.50,8528.25
2015-07-16,13:00,8580.30,8542.90,True,False,True,False,8575.50,8613.30
2015-07-17,13:00,8642.95,8593.15,False,False,False,False,8619.45,8613.50
2015-07-20,13:00,8621.40,8559.00,True,False,True,False,8566.20,8598.35
2015-07-21,13:00,8646.75,8588.25,False,True,False,True,8610.45,8531.50
2015-07-22,13:00,8615.95,8498.65,True,False,True,False,8599.60,8631.05
2015-07-23,13:00,8654.75,8589.95,False,True,False,True,8626.20,8589.80
2015-07-24,13:00,8589.15,8560.55,False,True,False,True,8574.40,8526.65
2015-07-27,13:00,8492.20,8392.35,False,True,False,True,8396.70,8361.55
2015-07-28,13:00,8397.40,8344.85,False,True,False,True,8376.05,8342.50
2015-07-29,13:00,8374.90,8338.45,True,False,True,False,8363.90,8377.10
2015-07-30,13:00,8458.90,8408.90,False,True,False,True,8446.65,8433.75
2015-07-31,13:00,8518.80,8448.00,True,False,True,False,8508.20,8530.60
2015-08-03,13:00,8563.95,8529.25,False,True,False,True,8559.60,8538.70
2015-08-04,13:00,8555.70,8448.25,False,False,False,False,8467.55,8524.25
2015-08-05,13:00,8587.45,8552.35,True,False,True,False,8580.15,8567.05
2015-08-06,13:00,8580.90,8551.50,True,False,True,False,8568.15,8587.00
2015-08-07,13:00,8595.95,8563.75,False,True,False,True,8590.40,8570.45
2015-08-10,13:00,8621.55,8564.45,False,True,False,True,8603.35,8502.90
2015-08-11,13:00,8530.15,8462.90,False,True,False,True,8474.05,8467.40
2015-08-12,13:00,8433.65,8382.35,False,True,False,True,8390.60,8353.95
2015-08-13,13:00,8429.50,8353.20,False,True,False,True,8401.90,8383.15
2015-08-14,13:00,8510.35,8381.20,True,False,True,False,8507.65,8518.90
2015-08-17,13:00,8530.25,8428.05,False,False,False,False,8498.05,8471.85
2015-08-18,13:00,8525.75,8433.60,False,False,False,False,8463.20,8466.25
2015-08-19,13:00,8520.45,8425.95,False,False,False,False,8505.00,8493.90
2015-08-20,13:00,8501.35,8440.15,False,True,False,True,8449.95,8387.20
2015-08-21,13:00,8273.75,8225.05,True,False,True,False,8263.15,8284.65
2015-08-24,13:00,8060.05,7940.75,False,True,False,True,7958.40,7798.95
2015-08-25,13:00,7925.40,7667.25,False,False,False,False,7849.25,7906.35
2015-08-26,13:00,7930.05,7785.60,False,True,False,True,7850.75,7789.15
2015-08-27,13:00,7919.85,7862.30,True,False,True,False,7914.80,7960.25
2015-08-28,13:00,8091.80,8023.70,False,True,False,True,8068.20,7995.75
2015-08-31,13:00,8043.60,7954.30,False,True,False,True,8018.45,7971.00
2015-09-01,13:00,7929.10,7848.50,False,True,False,True,7861.10,7782.35
2015-09-02,13:00,7862.55,7760.75,False,True,False,True,7800.80,7726.00
2015-09-03,13:00,7811.80,7754.05,True,False,True,False,7795.30,7829.25
2015-09-04,13:00,7804.90,7636.05,False,True,False,True,7643.75,7651.45
2015-09-07,13:00,7705.05,7606.85,False,True,False,True,7642.20,7548.60
2015-09-08,13:00,7643.95,7539.50,True,False,True,False,7634.00,7699.35
2015-09-09,13:00,7839.25,7764.55,True,False,True,False,7831.90,7805.15
2015-09-10,13:00,7758.05,7678.50,True,False,True,False,7724.80,7813.35
2015-09-11,13:00,7864.85,7794.60,False,True,False,True,7799.15,7780.40
2015-09-14,13:00,7843.70,7761.85,True,False,True,False,7841.70,7862.85
2015-09-15,13:00,7880.00,7819.85,False,True,False,True,7836.50,7816.15
2015-09-16,13:00,7911.90,7853.30,True,False,True,False,7907.80,7891.90
2015-09-18,13:00,8055.00,7958.75,False,False,False,False,8031.60,7971.45
2015-09-21,13:00,7974.75,7908.35,True,False,True,False,7967.05,7983.35
2015-09-22,13:00,8021.60,7969.75,False,True,False,True,7980.20,7789.40
2015-09-23,13:00,7830.90,7723.25,True,False,True,False,7822.85,7853.75
2015-09-24,13:00,7858.35,7804.10,True,False,True,False,7836.45,7871.35
2015-09-28,13:00,7893.95,7831.35,False,True,False,True,7853.50,7799.75
2015-09-29,13:00,7858.70,7691.20,True,False,True,False,7844.60,7827.60
2015-09-30,13:00,7925.75,7874.50,True,False,True,False,7917.80,7949.45
2015-10-01,13:00,8008.25,7935.00,False,True,False,True,7965.35,7950.45
2015-10-05,13:00,8069.20,8008.45,True,False,True,False,8065.35,8123.15
2015-10-06,13:00,8180.95,8096.50,False,False,False,False,8121.20,8150.65
2015-10-07,13:00,8186.85,8132.90,True,False,True,False,8138.10,8185.00
2015-10-08,13:00,8194.75,8111.60,False,True,False,True,8114.85,8130.65
2015-10-09,13:00,8232.20,8156.65,False,True,False,True,8169.00,8180.55
2015-10-12,13:00,8244.50,8170.40,False,True,False,True,8195.50,8144.20
2015-10-13,13:00,8150.25,8109.55,False,True,False,True,8116.65,8128.60
2015-10-14,13:00,8139.30,8096.35,False,False,False,False,8116.70,8108.40
2015-10-15,13:00,8186.65,8129.80,True,False,True,False,8177.75,8179.00
2015-10-16,13:00,8196.20,8147.65,True,False,True,False,8168.40,8242.45
2015-10-19,13:00,8277.55,8239.20,True,False,True,False,8272.55,8275.70
2015-10-20,13:00,8292.50,8258.40,True,True,True,True,8290.45,8254.75
2015-10-21,13:00,8294.40,8217.15,False,False,False,False,8223.45,8248.50
2015-10-23,13:00,8328.10,8298.55,False,True,False,True,8300.05,8298.40
2015-10-26,13:00,8336.30,8263.55,False,True,False,True,8267.10,8255.70
2015-10-27,13:00,8241.95,8217.05,False,False,False,False,8234.05,8229.30
2015-10-28,13:00,8209.10,8172.30,False,True,False,True,8179.45,8178.10
2015-10-29,13:00,8179.60,8118.90,False,True,False,True,8123.40,8113.35
2015-10-30,13:00,8146.10,8092.40,False,True,False,True,8105.90,8056.45
2015-11-02,13:00,8060.65,7999.30,True,True,True,True,8009.10,8048.35
2015-11-03,13:00,8100.35,8056.20,False,True,False,True,8063.90,8048.35
2015-11-04,13:00,8116.10,8070.65,False,True,False,True,8085.90,8029.55
2015-11-05,13:00,8031.20,7981.90,False,True,False,True,8005.40,7947.75
2015-11-06,13:00,8002.65,7927.25,False,True,False,True,7957.95,7960.10
2015-11-09,13:00,7874.30,7771.70,True,False,True,False,7861.30,7913.65
2015-11-10,13:00,7885.10,7818.75,False,True,False,True,7831.85,7779.70
2015-11-13,13:00,7774.80,7730.90,True,False,True,False,7757.55,7759.80
2015-11-16,13:00,7803.95,7714.15,True,False,True,False,7786.55,7809.65
2015-11-17,13:00,7850.15,7793.00,True,False,True,False,7804.65,7832.60
2015-11-18,13:00,7843.40,7804.90,False,True,False,True,7815.15,7728.40
2015-11-19,13:00,7825.40,7765.45,True,False,True,False,7821.50,7844.50
2015-11-20,13:00,7906.30,7817.80,True,False,True,False,7895.55,7853.85
2015-11-23,13:00,7877.50,7846.80,False,True,False,True,7855.60,7849.25
2015-11-24,13:00,7867.50,7812.65,True,False,True,False,7857.40,7833.05
2015-11-26,13:00,7885.65,7832.00,True,False,True,False,7872.00,7894.60
2015-11-27,13:00,7938.90,7879.45,True,False,True,False,7908.50,7946.45
2015-11-30,13:00,7963.85,7927.40,True,True,True,True,7943.40,7940.00
2015-12-01,13:00,7972.15,7934.15,False,False,False,False,7948.35,7952.40
2015-12-02,13:00,7979.30,7910.80,False,False,False,False,7917.10,7922.50
2015-12-03,13:00,7912.30,7878.35,False,True,False,True,7883.00,7863.65
2015-12-04,13:00,7819.25,7784.80,True,True,True,True,7806.40,7783.10
2015-12-07,13:00,7825.40,7759.85,False,True,False,True,7762.40,7766.20
2015-12-08,13:00,7771.25,7728.80,False,True,False,True,7731.50,7691.00
2015-12-09,13:00,7702.85,7653.20,False,True,False,True,7664.95,7618.10
2015-12-10,13:00,7651.50,7610.00,True,False,True,False,7638.10,7683.15
2015-12-11,13:00,7703.05,7586.75,False,True,False,True,7588.70,7610.70
2015-12-14,13:00,7653.70,7551.05,True,False,True,False,7651.55,7657.45
2015-12-15,13:00,7663.95,7625.10,True,False,True,False,7651.40,7693.55
2015-12-16,13:00,7776.60,7715.75,False,False,False,False,7762.70,7753.05
2015-12-17,13:00,7800.15,7737.55,True,False,True,False,7746.30,7837.40
2015-12-18,13:00,7836.15,7792.80,False,True,False,True,7804.70,7765.05
2015-12-21,13:00,7816.90,7733.45,True,False,True,False,7812.40,7830.50
2015-12-22,13:00,7837.45,7802.00,True,True,True,True,7835.40,7789.65
2015-12-23,13:00,7865.90,7826.10,True,False,True,False,7858.70,7864.90
2015-12-24,13:00,7888.50,7853.00,False,True,False,True,7861.00,7862.25
2015-12-28,13:00,7907.45,7863.00,True,False,True,False,7903.20,7920.10
2015-12-29,13:00,7942.15,7902.75,False,False,False,False,7904.55,7932.30
2015-12-30,13:00,7944.75,7924.35,False,True,False,True,7929.45,7895.55
2015-12-31,13:00,7915.15,7891.15,True,False,True,False,7907.85,7942.30
