Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2018-01-01,13:00,10537.80,10516.30,False,True,False,True,10520.10,10436.20
2018-01-02,13:00,10495.20,10409.70,False,True,False,True,10434.80,10440.80
2018-01-03,13:00,10503.60,10454.70,False,True,False,True,10468.00,10444.30
2018-01-04,13:00,10478.70,10441.50,True,False,True,False,10465.30,10505.80
2018-01-05,13:00,10562.80,10520.10,True,False,True,False,10532.80,10561.60
2018-01-08,13:00,10623.20,10588.50,True,False,True,False,10617.80,10616.50
2018-01-09,13:00,10659.20,10607.90,False,True,False,True,10624.00,10628.80
2018-01-10,13:00,10655.50,10592.70,False,False,False,False,10609.40,10627.00
2018-01-11,13:00,10664.60,10612.30,False,False,False,False,10654.30,10651.30
2018-01-12,13:00,10690.30,10597.10,True,False,True,False,10635.80,10669.80
2018-01-15,13:00,10782.70,10713.80,False,False,False,False,10751.50,10736.00
2018-01-16,13:00,10762.30,10705.20,False,True,False,True,10731.30,10710.60
2018-01-17,13:00,10753.50,10666.80,True,False,True,False,10742.00,10797.00
2018-01-18,13:00,10887.50,10845.00,False,True,False,True,10879.30,10817.40
2018-01-19,13:00,10857.70,10793.90,True,False,True,False,10828.00,10903.90
2018-01-22,13:00,10929.80,10881.40,True,False,True,False,10915.00,10963.00
2018-01-23,13:00,11087.70,10994.50,True,False,True,False,11061.90,11084.70
2018-01-24,13:00,11110.10,11046.20,False,False,False,False,11068.00,11083.70
2018-01-25,13:00,11091.80,11044.00,False,True,False,True,11050.40,11068.70
2018-01-29,13:00,11163.80,11076.00,True,False,True,False,11152.50,11125.70
2018-01-30,13:00,11121.10,11036.00,False,True,False,True,11050.50,11053.50
2018-01-31,13:00,11058.50,10993.80,False,True,False,True,11006.50,11030.70
2018-02-01,13:00,11103.50,10878.80,True,False,True,False,10993.00,11022.10
2018-02-02,13:00,10955.00,10826.50,False,True,False,True,10871.30,10743.10
2018-02-05,13:00,10702.80,10586.80,False,False,False,False,10684.20,10687.10
2018-02-06,13:00,10423.70,10276.30,True,False,True,False,10413.70,10522.40
2018-02-07,13:00,10614.00,10464.80,False,True,False,True,10526.40,10457.30
2018-02-08,13:00,10614.30,10479.50,True,False,True,False,10606.80,10578.80
2018-02-09,13:00,10464.10,10398.20,True,False,True,False,10459.60,10463.80
2018-02-12,13:00,10538.10,10485.40,True,False,True,False,10520.00,10530.80
2018-02-14,13:00,10590.50,10527.80,False,True,False,True,10537.50,10461.00
2018-02-15,13:00,10617.30,10518.70,True,True,True,True,10611.90,10552.20
2018-02-16,13:00,10612.90,10493.50,False,True,False,True,10507.50,10449.50
2018-02-19,13:00,10489.30,10311.60,False,True,False,True,10337.40,10388.50
2018-02-20,13:00,10429.30,10358.50,False,True,False,True,10412.80,10356.00
2018-02-21,13:00,10426.10,10349.60,False,False,False,False,10365.80,10396.40
2018-02-22,13:00,10365.30,10340.70,True,False,True,False,10353.20,10377.30
2018-02-23,13:00,10477.90,10396.70,True,False,True,False,10471.20,10493.30
2018-02-26,13:00,10578.70,10520.20,True,False,True,False,10562.00,10579.30
2018-02-27,13:00,10631.70,10539.50,False,True,False,True,10551.50,10554.80
2018-02-28,13:00,10508.00,10461.50,True,False,True,False,10484.30,10486.70
2018-03-01,13:00,10525.50,10469.80,False,True,False,True,10493.50,10451.50
2018-03-05,13:00,10428.70,10326.50,False,True,False,True,10333.80,10356.00
2018-03-06,13:00,10441.30,10378.00,False,True,False,True,10391.20,10225.30
2018-03-07,13:00,10243.30,10163.40,False,True,False,True,10174.70,10162.10
2018-03-08,13:00,10241.40,10146.40,True,False,True,False,10198.90,10236.20
2018-03-09,13:00,10296.70,10230.50,False,True,False,True,10281.10,10232.70
2018-03-12,13:00,10342.30,10295.50,True,False,True,False,10332.80,10421.80
2018-03-13,13:00,10478.60,10382.00,False,True,False,True,10469.40,10420.50
2018-03-14,13:00,10407.00,10336.30,True,False,True,False,10362.50,10417.50
2018-03-15,13:00,10420.00,10377.00,False,True,False,True,10396.30,10350.70
2018-03-16,13:00,10346.30,10257.10,False,True,False,True,10271.80,10218.70
2018-03-19,13:00,10224.50,10117.30,False,True,False,True,10122.90,10094.30
2018-03-20,13:00,10155.70,10049.10,False,False,False,False,10125.30,10134.70
2018-03-21,13:00,10227.30,10165.00,False,True,False,True,10171.20,10154.70
2018-03-22,13:00,10207.80,10141.80,False,True,False,True,10151.80,10107.20
2018-03-23,13:00,10012.80,9951.90,True,False,True,False,9985.10,9984.35
2018-03-26,13:00,10020.70,9958.55,True,False,True,False,10015.50,10140.70
2018-03-27,13:00,10205.50,10139.70,True,False,True,False,10179.80,10182.40
2018-03-28,13:00,10155.00,10112.50,True,True,True,True,10143.40,10121.30
2018-04-02,13:00,10178.50,10127.80,True,False,True,False,10170.60,10217.80
2018-04-03,13:00,10229.50,10171.00,True,False,True,False,10201.10,10246.10
2018-04-04,13:00,10279.80,10226.00,False,True,False,True,10234.20,10122.60
2018-04-05,13:00,10286.30,10227.50,True,False,True,False,10280.00,10327.00
2018-04-06,13:00,10332.10,10290.80,True,False,True,False,10303.50,10321.40
2018-04-09,13:00,10396.60,10328.50,True,False,True,False,10379.40,10370.20
2018-04-10,13:00,10424.80,10381.50,False,False,False,False,10400.60,10401.80
2018-04-11,13:00,10426.50,10355.60,False,False,False,False,10387.90,10413.90
2018-04-12,13:00,10437.50,10395.30,True,False,True,False,10433.50,10457.30
2018-04-13,13:00,10519.90,10475.80,False,True,False,True,10506.40,10479.70
2018-04-16,13:00,10482.00,10396.30,True,False,True,False,10481.40,10533.20
2018-04-17,13:00,10557.50,10495.70,True,False,True,False,10507.00,10547.70
2018-04-18,13:00,10579.40,10539.50,True,True,True,True,10572.30,10536.20
2018-04-19,13:00,10568.90,10546.20,True,False,True,False,10563.20,10565.70
2018-04-20,13:00,10564.00,10530.30,True,True,True,True,10542.90,10572.70
2018-04-23,13:00,10625.30,10515.00,True,False,True,False,10608.70,10579.20
2018-04-24,13:00,10609.80,10569.00,True,False,True,False,10584.90,10620.50
2018-04-25,13:00,10612.60,10576.70,False,True,False,True,10589.00,10567.50
2018-04-26,13:00,10596.10,10559.70,True,False,True,False,10579.20,10621.20
2018-04-27,13:00,10704.80,10647.50,True,False,True,False,10689.70,10696.50
2018-04-30,13:00,10759.00,10704.60,False,False,False,False,10753.10,10745.50
2018-05-02,13:00,10784.70,10718.00,False,True,False,True,10749.70,10719.60
2018-05-03,13:00,10720.60,10647.50,False,False,False,False,10675.90,10669.80
2018-05-04,13:00,10695.30,10614.70,False,True,False,True,10623.30,10616.30
2018-05-07,13:00,10681.80,10635.70,True,False,True,False,10675.30,10719.80
2018-05-08,13:00,10758.50,10707.20,False,True,False,True,10717.80,10714.50
2018-05-09,13:00,10740.50,10689.80,True,False,True,False,10737.50,10747.90
2018-05-10,13:00,10785.50,10717.70,False,True,False,True,10721.30,10713.30
2018-05-11,13:00,10762.80,10724.50,True,False,True,False,10755.00,10800.50
2018-05-14,13:00,10834.80,10783.70,False,True,False,True,10790.80,10797.80
2018-05-15,13:00,10929.20,10789.80,False,True,False,True,10864.40,10801.20
2018-05-16,13:00,10768.70,10699.70,True,False,True,False,10765.70,10741.20
2018-05-17,13:00,10777.30,10696.80,False,True,False,True,10712.70,10675.20
2018-05-18,13:00,10675.00,10629.10,False,True,False,True,10631.40,10602.30
2018-05-21,13:00,10621.70,10526.30,False,True,False,True,10540.80,10512.30
2018-05-22,13:00,10558.60,10490.50,False,False,False,False,10541.90,10538.60
2018-05-23,13:00,10533.50,10480.80,False,True,False,True,10509.50,10429.60
2018-05-24,13:00,10490.50,10419.80,True,False,True,False,10483.80,10532.60
2018-05-25,13:00,10578.30,10524.00,True,False,True,False,10569.30,10611.90
2018-05-28,13:00,10695.50,10640.50,True,False,True,False,10690.70,10682.50
2018-05-29,13:00,10717.30,10663.50,False,True,False,True,10674.00,10631.50
2018-05-30,13:00,10615.80,10558.50,True,False,True,False,10613.30,10616.30
2018-05-31,13:00,10676.10,10620.40,True,False,True,False,10659.50,10733.00
2018-06-01,13:00,10764.80,10701.60,False,True,False,True,10714.70,10683.80
2018-06-04,13:00,10770.30,10648.20,False,True,False,True,10673.00,10624.60
2018-06-05,13:00,10633.20,10565.00,False,True,False,True,10600.20,10607.00
2018-06-06,13:00,10663.60,10587.50,True,False,True,False,10648.70,10685.50
2018-06-07,13:00,10800.70,10726.00,True,False,True,False,10797.00,10761.90
2018-06-08,13:00,10750.50,10709.00,True,False,True,False,10719.60,10757.20
2018-06-11,13:00,10841.00,10777.60,True,True,True,True,10836.80,10782.70
2018-06-12,13:00,10855.90,10789.40,False,False,False,False,10822.00,10854.00
2018-06-13,13:00,10888.90,10842.70,True,False,True,False,10878.80,10856.80
2018-06-14,13:00,10833.70,10773.50,False,False,False,False,10789.80,10807.20
2018-06-15,13:00,10834.00,10788.90,False,True,False,True,10792.30,10815.00
2018-06-18,13:00,10826.90,10787.30,True,False,True,False,10805.70,10796.50
2018-06-19,13:00,10781.80,10711.70,False,True,False,True,10713.50,10713.20
2018-06-20,13:00,10769.30,10724.00,True,False,True,False,10765.80,10769.00
2018-06-21,13:00,10809.60,10747.50,False,True,False,True,10768.70,10740.90
2018-06-22,13:00,10758.50,10710.50,True,False,True,False,10752.90,10822.80
2018-06-25,13:00,10831.00,10788.30,False,True,False,True,10802.00,10756.90
2018-06-26,13:00,10801.50,10732.50,True,False,True,False,10785.20,10763.30
2018-06-27,13:00,10780.60,10710.30,False,True,False,True,10715.30,10664.20
2018-06-28,13:00,10674.20,10611.20,False,True,False,True,10622.50,10587.00
2018-06-29,13:00,10688.80,10612.30,True,False,True,False,10681.80,10710.70
2018-07-02,13:00,10736.20,10608.40,False,True,False,True,10615.10,10649.20
2018-07-03,13:00,10713.30,10630.30,False,False,False,False,10694.90,10706.70
2018-07-04,13:00,10727.00,10677.80,True,False,True,False,10715.50,10771.30
2018-07-05,13:00,10782.30,10726.30,False,False,False,False,10766.50,10754.70
2018-07-06,13:00,10816.00,10735.00,True,False,True,False,10786.90,10769.80
2018-07-09,13:00,10845.00,10807.20,True,False,True,False,10840.30,10850.30
2018-07-10,13:00,10929.80,10876.70,True,False,True,False,10921.30,10948.30
2018-07-11,13:00,10976.70,10923.00,False,False,False,False,10953.70,10943.00
2018-07-12,13:00,11078.30,10999.70,False,False,False,False,11061.70,11015.90
2018-07-13,13:00,11071.30,10999.80,False,False,False,False,11027.00,11022.30
2018-07-16,13:00,11019.50,10964.10,False,True,False,True,10989.30,10938.00
2018-07-17,13:00,10989.70,10925.60,True,False,True,False,10966.00,11014.50
2018-07-18,13:00,11076.20,10956.30,False,False,False,False,11004.70,10982.20
2018-07-19,13:00,11006.50,10937.00,False,True,False,True,10974.20,10970.50
2018-07-20,13:00,11024.60,10946.20,True,False,True,False,11008.80,11009.90
2018-07-23,13:00,11055.50,11011.00,True,False,True,False,11032.40,11078.80
2018-07-24,13:00,11143.40,11092.50,False,False,False,False,11109.00,11127.70
2018-07-25,13:00,11153.10,11118.20,True,True,True,True,11149.50,11123.40
2018-07-26,13:00,11179.60,11129.80,False,True,False,True,11168.70,11172.50
2018-07-27,13:00,11256.30,11210.30,True,False,True,False,11251.20,11274.90
2018-07-30,13:00,11309.30,11261.50,True,False,True,False,11291.70,11311.80
2018-07-31,13:00,11312.70,11267.80,True,False,True,False,11303.00,11356.90
2018-08-01,13:00,11390.50,11337.50,False,True,False,True,11359.00,11323.30
2018-08-02,13:00,11324.20,11263.50,False,True,False,True,11290.70,11236.80
2018-08-03,13:00,11336.20,11294.50,True,False,True,False,11320.80,11361.70
2018-08-06,13:00,11427.70,11378.00,False,True,False,True,11387.90,11388.70
2018-08-07,13:00,11429.00,11359.70,False,False,False,False,11395.70,11391.00
2018-08-08,13:00,11449.30,11379.30,True,False,True,False,11443.20,11454.80
2018-08-09,13:00,11495.20,11454.10,False,False,False,False,11467.30,11469.00
2018-08-10,13:00,11478.80,11426.50,False,True,False,True,11441.50,11420.90
2018-08-13,13:00,11399.40,11340.30,True,False,True,False,11395.50,11360.00
2018-08-14,13:00,11446.30,11370.80,True,False,True,False,11434.30,11431.80
2018-08-16,13:00,11449.80,11377.00,False,True,False,True,11424.90,11388.80
2018-08-17,13:00,11480.30,11431.80,True,False,True,False,11468.30,11466.10
2018-08-20,13:00,11560.30,11499.70,True,False,True,False,11556.80,11553.50
2018-08-21,13:00,11581.80,11539.60,False,False,False,False,11563.20,11570.80
2018-08-23,13:00,11612.20,11546.70,False,False,False,False,11568.20,11580.00
2018-08-24,13:00,11604.60,11532.00,False,False,False,False,11534.80,11554.20
2018-08-27,13:00,11684.40,11595.60,True,False,True,False,11680.00,11695.90
2018-08-28,13:00,11760.20,11710.50,False,False,False,False,11748.40,11740.00
2018-08-29,13:00,11753.20,11710.90,False,True,False,True,11721.70,11687.30
2018-08-30,13:00,11698.80,11656.80,False,True,False,True,11672.80,11683.30
2018-08-31,13:00,11727.70,11643.20,False,True,False,True,11648.90,11675.80
2018-09-03,13:00,11736.10,11680.65,False,True,False,True,11693.45,11572.70
2018-09-04,13:00,11602.55,11532.05,False,True,False,True,11588.25,11522.85
2018-09-05,13:00,11542.65,11412.45,False,True,False,True,11417.55,11470.95
2018-09-06,13:00,11524.45,11436.10,True,True,True,True,11444.25,11518.45
2018-09-07,13:00,11566.45,11484.40,True,False,True,False,11545.30,11586.65
2018-09-10,13:00,11573.00,11452.95,False,True,False,True,11466.50,11432.90
2018-09-11,13:00,11479.40,11399.80,False,True,False,True,11419.85,11284.75
2018-09-12,13:00,11330.10,11250.20,True,False,True,False,11269.25,11370.15
2018-09-14,13:00,11484.80,11430.55,True,False,True,False,11464.20,11513.20
2018-09-17,13:00,11456.00,11373.90,False,True,False,True,11402.80,11369.40
2018-09-18,13:00,11411.45,11335.65,False,True,False,True,11381.60,11282.90
2018-09-19,13:00,11332.05,11280.25,False,True,False,True,11289.60,11233.15
2018-09-21,13:00,11346.80,11144.65,False,True,False,True,11152.90,11161.50
2018-09-24,13:00,11170.15,10946.05,False,True,False,True,11018.45,10973.45
2018-09-25,13:00,11049.35,10882.85,True,False,True,False,11025.10,11073.95
2018-09-26,13:00,11139.55,11007.10,False,True,False,True,11016.20,11042.95
2018-09-27,13:00,11089.45,10982.85,False,True,False,True,10992.70,10994.85
2018-09-28,13:00,11034.10,10920.75,False,True,False,True,10979.50,10926.65
2018-10-01,13:00,10931.90,10821.55,True,False,True,False,10887.00,11018.15
2018-10-03,13:00,10989.05,10900.40,False,True,False,True,10946.55,10846.05
