Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2011-01-03,13:00,6178.55,6152.30,False,True,False,True,6171.90,6156.55
2011-01-04,13:00,6181.05,6124.40,False,False,False,False,6143.45,6142.15
2011-01-05,13:00,6139.95,6093.85,False,True,False,True,6107.60,6076.05
2011-01-06,13:00,6116.15,6038.40,False,True,False,True,6050.25,6043.30
2011-01-07,13:00,6051.20,5976.50,False,True,False,True,6001.15,5885.70
2011-01-10,13:00,5907.25,5798.35,False,True,False,True,5836.05,5753.00
2011-01-11,13:00,5822.80,5754.90,True,True,True,True,5803.55,5797.90
2011-01-12,13:00,5815.75,5711.30,True,False,True,False,5726.30,5858.65
2011-01-13,13:00,5857.75,5779.45,False,True,False,True,5789.20,5760.65
2011-01-14,13:00,5813.10,5695.35,True,True,True,True,5796.95,5644.70
2011-01-17,13:00,5688.00,5624.15,True,False,True,False,5684.20,5657.00
2011-01-18,13:00,5723.40,5671.25,True,False,True,False,5686.00,5725.65
2011-01-19,13:00,5747.65,5708.65,False,True,False,True,5742.40,5700.85
2011-01-20,13:00,5680.15,5643.65,True,True,True,True,5650.80,5709.30
2011-01-21,13:00,5717.55,5682.60,False,True,False,True,5697.10,5695.25
2011-01-24,13:00,5756.00,5697.75,False,False,False,False,5730.25,5744.60
2011-01-25,13:00,5801.55,5749.15,False,True,False,True,5771.80,5684.45
2011-01-27,13:00,5726.10,5652.30,False,True,False,True,5662.40,5605.65
2011-01-28,13:00,5614.40,5512.30,False,True,False,True,5513.35,5524.45
2011-01-31,13:00,5493.05,5416.65,True,False,True,False,5477.55,5507.45
2011-02-01,13:00,5539.15,5418.30,False,True,False,True,5450.30,5404.55
2011-02-02,13:00,5488.80,5438.70,True,True,True,True,5464.30,5428.55
2011-02-03,13:00,5520.15,5418.00,True,False,True,False,5507.35,5528.05
2011-02-04,13:00,5556.30,5439.50,False,True,False,True,5455.90,5390.60
2011-02-07,13:00,5431.50,5385.10,True,True,True,True,5400.95,5406.35
2011-02-08,13:00,5429.75,5335.85,False,True,False,True,5351.60,5308.45
2011-02-09,13:00,5339.45,5253.55,False,True,False,True,5318.35,5274.20
2011-02-10,13:00,5272.50,5196.80,True,False,True,False,5203.25,5223.50
2011-02-11,13:00,5248.10,5177.70,True,False,True,False,5212.85,5310.65
2011-02-14,13:00,5435.15,5340.40,True,False,True,False,5430.75,5461.30
2011-02-15,13:00,5491.95,5408.35,True,False,True,False,5486.50,5475.10
2011-02-16,13:00,5504.80,5460.35,False,False,False,False,5487.90,5486.10
2011-02-17,13:00,5539.70,5463.40,True,False,True,False,5532.80,5546.55
2011-02-18,13:00,5599.25,5506.65,False,True,False,True,5513.20,5459.85
2011-02-21,13:00,5483.55,5428.15,True,True,True,True,5435.55,5521.35
2011-02-22,13:00,5519.45,5458.75,False,True,False,True,5476.70,5473.30
2011-02-23,13:00,5491.35,5446.35,True,True,True,True,5472.95,5439.90
2011-02-24,13:00,5423.40,5340.95,False,True,False,True,5343.00,5280.40
2011-02-25,13:00,5338.20,5263.85,False,True,False,True,5324.35,5316.05
2011-02-28,13:00,5395.85,5312.25,True,True,True,True,5365.05,5329.75
2011-03-01,13:00,5474.75,5373.55,True,False,True,False,5467.00,5530.60
2011-03-03,13:00,5570.75,5468.25,False,False,False,False,5546.55,5537.80
2011-03-04,13:00,5608.20,5544.60,False,True,False,True,5558.50,5542.85
2011-03-07,13:00,5491.25,5418.45,False,True,False,True,5421.10,5462.80
2011-03-08,13:00,5526.15,5464.75,True,False,True,False,5505.95,5523.80
2011-03-09,13:00,5563.30,5477.45,False,False,False,False,5516.00,5518.30
2011-03-10,13:00,5516.30,5468.45,False,False,False,False,5478.15,5492.50
2011-03-11,13:00,5502.70,5411.55,False,False,False,False,5422.15,5450.45
2011-03-14,13:00,5505.45,5434.25,True,False,True,False,5493.20,5533.60
2011-03-15,13:00,5472.85,5373.65,True,False,True,False,5468.25,5455.15
