Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2013-01-01,13:00,5960.40,5935.20,True,False,True,False,5956.20,5950.50
2013-01-02,13:00,6006.05,5982.00,False,False,False,False,5995.85,5991.45
2013-01-03,13:00,6017.00,5986.55,False,False,False,False,6000.25,6006.15
2013-01-04,13:00,6007.35,5982.70,True,True,True,True,5988.00,6013.05
2013-01-07,13:00,6039.25,6005.75,False,True,False,True,6009.25,5979.35
2013-01-08,13:00,5990.65,5964.40,True,False,True,False,5968.95,6001.70
2013-01-09,13:00,6020.10,5993.75,False,True,False,True,5999.35,5970.10
2013-01-10,13:00,6005.15,5964.90,False,True,False,True,5972.25,5961.50
2013-01-11,13:00,6018.85,5960.65,False,True,False,True,5969.25,5942.85
2013-01-14,13:00,6008.40,5962.15,True,False,True,False,6006.85,6034.15
2013-01-15,13:00,6044.60,6023.20,True,True,True,True,6029.25,6057.25
2013-01-16,13:00,6055.95,6022.05,False,True,False,True,6026.85,5998.80
2013-01-17,13:00,6031.50,5988.10,True,False,True,False,6023.35,6035.75
2013-01-18,13:00,6083.40,6059.20,False,True,False,True,6065.10,6058.40
2013-01-21,13:00,6094.35,6065.85,False,True,False,True,6071.00,6080.55
2013-01-22,13:00,6101.30,6078.20,False,True,False,True,6081.75,6045.00
2013-01-23,13:00,6069.80,6048.50,False,True,False,True,6054.85,6061.00
2013-01-24,13:00,6065.30,6007.85,False,False,False,False,6031.10,6021.75
2013-01-25,13:00,6046.10,6014.45,True,False,True,False,6037.70,6077.90
2013-01-28,13:00,6088.40,6061.40,False,False,False,False,6071.45,6075.00
2013-01-29,13:00,6111.80,6056.15,False,True,False,True,6094.15,6043.95
2013-01-30,13:00,6071.95,6044.15,False,False,False,False,6057.55,6054.75
2013-01-31,13:00,6058.05,6042.30,False,True,False,True,6044.90,6032.55
2013-02-01,13:00,6052.95,6004.60,False,True,False,True,6006.25,6002.45
2013-02-04,13:00,6038.50,6014.50,False,True,False,True,6018.65,5985.85
2013-02-05,13:00,5970.00,5947.55,True,True,True,True,5958.70,5957.50
2013-02-06,13:00,5990.90,5966.25,False,True,False,True,5970.90,5956.50
2013-02-07,13:00,5978.50,5933.25,False,True,False,True,5934.65,5941.00
2013-02-08,13:00,5953.70,5927.90,False,True,False,True,5930.55,5897.35
2013-02-11,13:00,5924.15,5879.10,False,False,False,False,5902.00,5897.05
2013-02-12,13:00,5916.75,5886.45,True,False,True,False,5910.40,5924.15
2013-02-13,13:00,5969.50,5938.25,False,True,False,True,5958.75,5932.65
2013-02-14,13:00,5940.20,5901.25,False,True,False,True,5914.05,5886.70
2013-02-15,13:00,5889.45,5862.10,True,True,True,True,5863.00,5874.65
2013-02-18,13:00,5906.80,5878.45,True,False,True,False,5903.90,5896.75
2013-02-19,13:00,5904.15,5886.65,True,True,True,True,5890.25,5946.75
2013-02-20,13:00,5971.00,5938.00,False,True,False,True,5940.85,5944.25
2013-02-21,13:00,5921.15,5882.15,False,True,False,True,5885.10,5845.20
2013-02-22,13:00,5862.30,5835.80,True,False,True,False,5859.05,5846.50
2013-02-25,13:00,5874.25,5830.90,True,True,True,True,5837.30,5853.00
2013-02-26,13:00,5838.85,5790.35,False,True,False,True,5799.90,5768.20
2013-02-27,13:00,5802.60,5749.70,True,False,True,False,5794.15,5793.15
2013-02-28,13:00,5849.90,5756.40,False,True,False,True,5808.90,5708.10
2013-03-01,13:00,5728.15,5679.90,True,False,True,False,5704.95,5719.40
2013-03-04,13:00,5712.00,5663.60,False,False,False,False,5684.15,5700.85
2013-03-05,13:00,5761.60,5722.40,True,False,True,False,5754.80,5781.65
2013-03-06,13:00,5828.25,5795.05,True,False,True,False,5818.50,5821.35
2013-03-07,13:00,5820.55,5802.75,True,False,True,False,5807.80,5875.05
2013-03-08,13:00,5914.15,5883.00,True,False,True,False,5899.60,5943.55
2013-03-11,13:00,5971.20,5935.65,False,True,False,True,5946.90,5931.40
2013-03-12,13:00,5952.00,5893.65,False,False,False,False,5908.45,5906.60
2013-03-13,13:00,5893.85,5867.15,False,True,False,True,5872.60,5843.55
2013-03-14,13:00,5900.05,5791.75,True,False,True,False,5898.80,5909.55
2013-03-15,13:00,5945.65,5872.00,False,True,False,True,5882.90,5874.35
2013-03-18,13:00,5842.45,5814.35,True,False,True,False,5832.75,5830.85
2013-03-19,13:00,5863.60,5724.30,False,False,False,False,5759.20,5745.30
2013-03-20,13:00,5745.30,5692.75,False,True,False,True,5719.60,5704.05
2013-03-21,13:00,5757.75,5670.50,False,True,False,True,5751.80,5655.00
2013-03-22,13:00,5676.80,5641.00,True,True,True,True,5656.00,5647.75
2013-03-25,13:00,5718.40,5682.45,False,True,False,True,5687.45,5637.00
2013-03-26,13:00,5649.70,5612.05,True,False,True,False,5643.15,5638.15
2013-03-28,13:00,5647.80,5604.85,True,False,True,False,5634.30,5690.00
2013-04-01,13:00,5720.95,5678.10,False,True,False,True,5684.80,5697.60
2013-04-02,13:00,5731.35,5687.15,True,False,True,False,5727.15,5745.85
2013-04-03,13:00,5744.95,5716.50,False,True,False,True,5721.15,5666.60
2013-04-04,13:00,5644.45,5603.70,False,True,False,True,5612.05,5573.00
2013-04-05,13:00,5577.30,5535.40,False,True,False,True,5563.25,5544.95
2013-04-08,13:00,5569.20,5537.05,False,False,False,False,5554.20,5544.15
2013-04-09,13:00,5603.05,5558.45,False,True,False,True,5571.05,5489.90
2013-04-10,13:00,5536.40,5488.60,True,True,True,True,5517.35,5550.70
2013-04-11,13:00,5610.60,5542.85,True,False,True,False,5556.90,5585.65
2013-04-12,13:00,5544.50,5494.90,False,False,False,False,5517.90,5520.15
2013-04-15,13:00,5574.35,5500.30,True,False,True,False,5569.75,5560.45
2013-04-16,13:00,5645.95,5555.85,True,False,True,False,5643.35,5686.80
2013-04-17,13:00,5732.15,5682.25,False,True,False,True,5716.30,5692.15
2013-04-18,13:00,5740.10,5681.85,True,False,True,False,5736.50,5775.80
2013-04-22,13:00,5833.45,5789.80,True,False,True,False,5816.50,5842.95
