Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2010-01-04,13:00,5228.00,5167.00,True,False,True,False,5217.00,5234.00
2010-01-05,13:00,5284.00,5259.00,True,False,True,False,5274.00,5275.00
2010-01-06,13:00,5297.00,5260.00,False,False,False,False,5286.00,5282.00
2010-01-07,13:00,5284.20,5245.15,False,True,False,True,5258.00,5257.25
2010-01-08,13:00,5273.75,5251.30,True,True,True,True,5269.00,5245.00
2010-01-11,13:00,5281.35,5260.75,False,True,False,True,5266.00,5253.00
2010-01-12,13:00,5272.85,5227.70,False,True,False,True,5238.40,5206.25
2010-01-13,13:00,5218.00,5178.00,True,True,True,True,5183.20,5232.95
2010-01-14,13:00,5272.85,5244.50,False,True,False,True,5251.05,5258.75
2010-01-15,13:00,5270.85,5246.05,False,True,False,True,5259.40,5252.60
2010-01-18,13:00,5292.50,5235.10,False,False,False,False,5282.10,5274.50
2010-01-19,13:00,5280.70,5250.20,False,True,False,True,5268.85,5224.55
2010-01-20,13:00,5255.80,5216.20,False,True,False,True,5234.35,5220.50
2010-01-21,13:00,5212.55,5157.85,False,True,False,True,5158.90,5095.95
2010-01-22,13:00,5077.00,4954.85,False,False,False,False,5037.00,5026.85
2010-01-25,13:00,5017.10,4983.05,True,False,True,False,5008.10,4996.50
2010-01-27,13:00,4963.80,4883.60,False,True,False,True,4886.80,4843.00
2010-01-28,13:00,4929.90,4824.95,False,False,False,False,4832.55,4873.20
2010-01-29,13:00,4826.50,4766.00,True,False,True,False,4821.95,4885.55
2010-02-01,13:00,4902.75,4827.15,True,False,True,False,4896.40,4905.80
2010-02-02,13:00,4941.20,4872.15,False,True,False,True,4885.45,4827.25
2010-02-03,13:00,4947.20,4866.15,True,False,True,False,4935.05,4929.05
2010-02-04,13:00,4912.40,4877.25,False,True,False,True,4897.25,4847.40
2010-02-05,13:00,4760.55,4708.90,False,True,False,True,4726.00,4714.65
2010-02-06,13:00,4768.00,4712.75,True,False,False,False,4766.20,4767.80
2010-02-08,13:00,4768.20,4675.40,True,False,True,False,4715.30,4754.45
2010-02-09,13:00,4794.85,4739.35,True,False,True,False,4794.85,4786.70
2010-02-10,13:00,4813.30,4764.70,True,True,True,True,4804.10,4757.15
2010-02-11,13:00,4835.75,4801.65,True,False,True,False,4824.45,4827.85
2010-02-15,13:00,4832.60,4783.90,False,False,False,False,4794.60,4803.45
2010-02-16,13:00,4830.35,4791.35,True,False,True,False,4827.95,4876.60
2010-02-17,13:00,4929.70,4890.20,False,True,False,True,4898.50,4912.85
2010-02-18,13:00,4912.10,4882.55,False,True,False,True,4895.95,4884.45
2010-02-19,13:00,4852.05,4817.80,True,True,True,True,4828.00,4842.25
2010-02-22,13:00,4912.05,4885.30,False,True,False,True,4896.85,4848.75
2010-02-23,13:00,4884.10,4845.60,False,False,False,False,4868.90,4875.75
2010-02-24,13:00,4880.55,4858.55,False,True,False,True,4861.50,4860.40
2010-02-25,13:00,4868.50,4835.60,False,False,False,False,4845.95,4864.00
2010-02-26,13:00,4992.00,4871.20,False,False,False,False,4986.15,4923.30
2010-03-02,13:00,4997.75,4968.70,True,False,True,False,4990.40,5028.40
2010-03-03,13:00,5069.60,5042.55,True,False,True,False,5065.20,5088.85
2010-03-04,13:00,5087.30,5049.00,False,False,False,False,5062.85,5077.30
