Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2014-01-01,13:00,11432.55,11361.00,False,False,False,False,11394.15,11405.90
2014-01-02,13:00,11578.90,11381.10,False,True,False,True,11564.10,11160.45
2014-01-03,13:00,11170.10,11058.80,True,True,True,True,11068.75,11201.65
2014-01-06,13:00,11167.30,11041.95,False,True,False,True,11078.85,11046.90
2014-01-07,13:00,11154.10,10892.15,False,False,False,False,10922.65,11036.90
2014-01-08,13:00,11122.75,10988.80,False,False,False,False,11050.20,11055.85
2014-01-09,13:00,11090.25,10925.35,False,True,False,True,10946.50,10975.45
2014-01-10,13:00,11056.90,10839.80,False,True,False,True,10977.70,10803.50
2014-01-13,13:00,10958.85,10843.95,True,False,True,False,10913.75,11063.00
2014-01-14,13:00,11065.65,10996.20,False,True,False,True,11016.85,10960.25
2014-01-15,13:00,11164.10,10986.10,False,False,False,False,11071.85,11125.25
2014-01-16,13:00,11192.80,11070.00,False,False,False,False,11086.80,11084.40
2014-01-17,13:00,11081.95,10962.60,False,True,False,True,10992.60,10932.95
2014-01-20,13:00,11016.05,10876.25,True,False,True,False,10978.90,11016.50
2014-01-21,13:00,11176.65,11036.40,True,False,True,False,11142.50,11189.20
2014-01-22,13:00,11248.35,11094.80,False,False,False,False,11200.45,11177.75
2014-01-23,13:00,11210.65,11122.35,True,False,True,False,11205.95,11198.70
2014-01-24,13:00,11132.70,10984.15,False,True,False,True,11009.60,10982.40
2014-01-27,13:00,10770.10,10577.90,False,True,False,True,10634.70,10564.05
2014-01-28,13:00,10708.00,10333.40,False,False,False,False,10474.20,10519.65
2014-01-29,13:00,10644.20,10513.50,False,True,False,True,10546.35,10451.05
2014-01-30,13:00,10314.25,10193.70,False,True,False,True,10210.90,10160.05
2014-01-31,13:00,10245.65,10130.30,True,False,True,False,10218.55,10250.30
2014-02-03,13:00,10222.65,10105.75,False,True,False,True,10108.70,10101.20
2014-02-04,13:00,10144.05,9944.00,True,False,True,False,10121.50,10201.40
2014-02-05,13:00,10226.75,10112.50,True,False,True,False,10210.30,10237.45
2014-02-06,13:00,10321.50,10107.80,False,False,False,False,10151.05,10205.90
2014-02-07,13:00,10321.10,10224.65,False,True,False,True,10301.40,10276.60
2014-02-10,13:00,10310.30,10197.45,False,True,False,True,10258.10,10190.90
2014-02-11,13:00,10296.80,10200.60,False,False,False,False,10254.75,10242.40
2014-02-12,13:00,10395.15,10310.65,False,False,False,False,10354.65,10338.90
2014-02-13,13:00,10386.65,10197.00,False,True,False,True,10215.05,10118.50
2014-02-14,13:00,10210.05,10064.75,True,False,True,False,10151.75,10203.95
2014-02-17,13:00,10310.75,10205.80,True,False,True,False,10259.30,10356.10
2014-02-18,13:00,10595.90,10296.25,True,False,True,False,10580.00,10546.65
2014-02-19,13:00,10605.15,10520.30,True,False,True,False,10590.95,10617.75
2014-02-20,13:00,10525.70,10422.35,False,True,False,True,10439.40,10428.00
2014-02-21,13:00,10584.75,10446.15,False,False,False,False,10542.30,10535.90
2014-02-24,13:00,10644.25,10471.45,True,False,True,False,10616.80,10686.90
2014-02-25,13:00,10768.95,10611.75,False,False,False,False,10653.90,10649.45
2014-02-26,13:00,10724.15,10664.65,True,False,True,False,10718.20,10728.15
2014-02-28,13:00,10780.65,10688.95,True,False,True,False,10724.95,10754.05
2014-03-03,13:00,10836.20,10675.80,False,True,False,True,10709.55,10643.70
2014-03-04,13:00,10885.70,10670.95,True,False,True,False,10882.50,10922.95
2014-03-05,13:00,11030.30,10899.40,True,False,False,False,11027.00,11082.70
2014-03-06,13:00,11188.45,11117.25,True,False,True,False,11178.90,11267.25
2014-03-07,13:00,11947.50,11332.60,False,False,False,False,11867.90,11891.10
2014-03-10,13:00,12104.95,11844.55,True,False,True,False,12036.20,12113.35
2014-03-11,13:00,12285.45,12032.70,False,True,False,True,12058.70,12070.25
2014-03-12,13:00,12142.90,11887.75,False,False,False,False,12006.70,12038.50
2014-03-13,13:00,12308.70,12114.45,False,True,False,True,12265.95,12142.60
2014-03-14,13:00,12028.10,11881.15,True,True,True,True,11921.65,12057.15
2014-03-18,13:00,12268.75,12143.35,False,True,False,True,12171.95,12099.40
2014-03-19,13:00,12256.45,12132.40,False,False,False,False,12203.15,12187.90
2014-03-20,13:00,12145.85,12019.30,False,True,False,True,12036.65,12026.10
2014-03-21,13:00,12123.15,12043.40,False,False,False,False,12114.30,12083.85
2014-03-22,13:00,12111.85,12061.65,False,False,False,False,12075.80,12075.80
2014-03-24,13:00,12404.75,12153.40,True,False,True,False,12397.60,12421.20
2014-03-25,13:00,12523.70,12394.30,False,False,False,False,12438.65,12446.70
2014-03-26,13:00,12570.60,12479.05,False,True,False,True,12559.70,12513.65
2014-03-27,13:00,12701.05,12513.10,True,False,True,False,12661.30,12615.80
