Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2012-03-02,13:00,10584.25,10192.80,False,False,False,False,10513.70,10425.20
2012-03-03,13:00,10486.25,10435.45,False,False,False,False,10450.25,10450.25
2012-03-05,13:00,10368.75,10166.40,False,True,False,True,10199.90,10181.55
2012-03-06,13:00,10438.00,10034.30,False,True,False,True,10286.10,10026.30
2012-03-07,13:00,10150.95,9939.95,True,False,True,False,10023.50,10137.35
2012-03-09,13:00,10470.70,10290.90,True,False,True,False,10445.80,10520.70
2012-03-12,13:00,10786.45,10543.25,False,False,False,False,10615.80,10615.50
2012-03-13,13:00,10765.70,10684.80,False,True,False,True,10704.20,10685.10
2012-03-14,13:00,10854.80,10768.65,True,False,True,False,10821.65,10907.60
2012-03-15,13:00,10887.00,10563.50,False,True,False,True,10618.00,10591.05
2012-03-16,13:00,10832.30,10583.95,False,True,False,True,10674.05,10359.90
2012-03-19,13:00,10440.85,10214.95,False,True,False,True,10217.85,10182.75
2012-03-20,13:00,10312.45,10137.80,True,False,True,False,10185.25,10265.25
2012-03-21,13:00,10421.35,10217.45,True,False,True,False,10385.15,10559.90
2012-03-22,13:00,10583.75,10442.85,False,True,False,True,10495.05,10143.60
2012-03-23,13:00,10321.00,10125.75,True,False,True,False,10282.70,10333.15
2012-03-26,13:00,10252.25,10038.90,False,True,False,True,10069.15,10038.85
2012-03-27,13:00,10189.90,9967.55,True,False,True,False,10045.45,10186.70
2012-03-28,13:00,10098.85,10018.60,False,True,False,True,10035.20,9954.10
2012-03-29,13:00,9928.80,9845.40,True,False,True,False,9898.25,9951.30
2012-03-30,13:00,10176.40,9981.90,True,False,True,False,10175.20,10185.85
2012-04-02,13:00,10312.00,10181.00,True,False,True,False,10297.05,10310.25
2012-04-03,13:00,10489.15,10376.00,True,False,True,False,10470.50,10427.85
2012-04-04,13:00,10359.00,10295.80,True,True,True,True,10310.35,10361.60
2012-04-09,13:00,10247.45,10152.55,False,True,False,True,10170.45,10120.30
2012-04-10,13:00,10174.75,10081.40,True,True,True,True,10090.80,10197.35
2012-04-11,13:00,10209.25,10060.70,True,False,True,False,10207.00,10244.10
2012-04-12,13:00,10426.25,10252.60,True,False,True,False,10403.80,10384.25
2012-04-13,13:00,10587.95,10469.95,False,True,False,True,10501.70,10286.70
2012-04-16,13:00,10425.10,10274.50,True,False,True,False,10406.35,10442.45
2012-04-17,13:00,10621.90,10248.55,False,False,False,False,10441.95,10524.60
2012-04-18,13:00,10645.85,10547.90,False,True,False,True,10572.70,10483.00
2012-04-19,13:00,10568.20,10438.65,True,False,True,False,10559.50,10591.60
2012-04-20,13:00,10577.45,10484.55,False,True,False,True,10504.90,10447.00
2012-04-23,13:00,10521.45,10341.05,False,True,False,True,10352.40,10208.40
2012-04-24,13:00,10287.90,10151.80,False,False,False,False,10247.45,10215.75
2012-04-25,13:00,10277.85,10059.80,False,True,False,True,10115.15,10167.90
2012-04-26,13:00,10193.90,10107.30,False,True,False,True,10143.50,10135.35
2012-04-27,13:00,10249.15,10029.45,False,False,False,False,10033.90,10133.35
2012-04-28,13:00,10232.10,10175.30,False,False,False,False,10212.65,10212.65
2012-04-30,13:00,10360.55,10249.05,False,True,False,True,10281.20,10272.85
2012-05-02,13:00,10382.35,10308.30,False,True,False,True,10350.95,10289.55
2012-05-03,13:00,10255.85,10123.15,False,True,False,True,10194.45,10135.80
2012-05-04,13:00,10068.65,9861.20,False,True,False,True,9862.25,9782.60
2012-05-07,13:00,9639.25,9480.50,True,False,True,False,9566.10,9899.40
2012-05-08,13:00,9924.15,9750.80,False,True,False,True,9816.55,9527.40
2012-05-09,13:00,9572.35,9401.45,False,True,False,True,9429.55,9400.35
2012-05-10,13:00,9580.40,9430.60,False,True,False,True,9525.50,9438.70
2012-05-11,13:00,9405.70,9296.65,True,False,True,False,9383.25,9390.40
2012-05-14,13:00,9498.80,9216.15,False,True,False,True,9241.30,9240.80
2012-05-15,13:00,9347.65,9166.10,True,False,True,False,9326.95,9307.20
2012-05-16,13:00,9177.25,9065.05,True,True,True,True,9071.50,9166.70
2012-05-17,13:00,9328.50,9185.65,False,True,False,True,9195.15,9153.25
2012-05-18,13:00,9190.90,8995.25,True,False,True,False,9188.15,9358.45
2012-05-21,13:00,9478.05,9300.65,True,False,True,False,9467.15,9381.50
2012-05-22,13:00,9522.30,9426.60,False,True,False,False,9435.50,9272.90
2012-05-23,13:00,9282.10,9157.20,True,False,True,False,9264.75,9218.20
2012-05-24,13:00,9406.25,9198.75,True,False,True,False,9362.25,9461.00
2012-05-25,13:00,9492.85,9371.55,True,False,True,False,9479.00,9476.45
2012-05-28,13:00,9623.00,9498.55,True,False,True,False,9584.60,9707.90
2012-05-29,13:00,9783.45,9692.90,False,True,False,True,9762.85,9694.95
2012-05-30,13:00,9638.35,9556.45,False,True,False,True,9580.65,9528.65
2012-05-31,13:00,9455.90,9360.05,True,False,True,False,9430.50,9437.40
2012-06-01,13:00,9493.25,9316.55,False,True,False,True,9346.20,9258.85
2012-06-04,13:00,9220.55,9110.45,True,False,True,False,9195.85,9395.20
2012-06-05,13:00,9545.50,9447.15,False,True,False,True,9483.85,9460.10
2012-06-06,13:00,9668.15,9521.05,True,False,True,False,9637.55,9730.55
2012-06-07,13:00,9867.55,9787.95,True,False,False,False,9856.60,9958.00
2012-06-08,13:00,9937.20,9829.35,True,True,True,True,9862.85,10026.90
2012-06-11,13:00,10157.75,10077.45,False,True,False,True,10080.90,9939.50
2012-06-12,13:00,10107.85,9893.35,True,False,True,False,10080.45,10130.50
2012-06-13,13:00,10224.55,10075.20,False,False,False,False,10219.95,10126.60
2012-06-14,13:00,10096.75,9911.30,False,True,False,True,9942.40,9821.40
2012-06-15,13:00,10043.55,9892.55,True,False,True,False,10034.85,10055.45
2012-06-18,13:00,10197.80,9766.15,False,True,False,True,9815.90,9750.45
2012-06-19,13:00,9779.90,9619.15,True,False,True,False,9772.40,9800.05
2012-06-20,13:00,9875.60,9785.45,True,True,True,True,9796.40,9850.25
2012-06-21,13:00,9868.75,9769.30,True,False,True,False,9832.20,10037.25
2012-06-22,13:00,10023.80,9873.85,True,False,True,False,9932.70,10039.05
2012-06-25,13:00,10193.45,10082.60,False,True,False,True,10097.70,9899.70
2012-06-26,13:00,10010.65,9911.10,True,True,True,True,9979.25,9981.95
2012-06-27,13:00,10092.10,10045.30,True,True,True,True,10074.35,10015.35
2012-06-28,13:00,10052.20,9981.90,False,True,False,True,9993.90,9979.75
2012-06-29,13:00,10273.50,10140.65,True,False,True,False,10256.70,10312.70
2012-07-02,13:00,10371.55,10303.65,True,False,True,False,10341.20,10398.45
2012-07-03,13:00,10538.45,10464.70,True,True,True,True,10514.05,10459.45
2012-07-04,13:00,10548.90,10482.85,False,False,False,False,10493.80,10518.80
2012-07-05,13:00,10548.10,10468.75,True,False,True,False,10546.15,10641.65
2012-07-06,13:00,10646.40,10547.35,True,False,True,False,10631.35,10661.40
2012-07-09,13:00,10635.90,10530.35,False,True,False,True,10556.90,10602.05
2012-07-10,13:00,10701.40,10615.30,True,False,True,False,10666.85,10741.35
2012-07-11,13:00,10782.55,10693.75,False,True,False,True,10735.20,10716.85
2012-07-12,13:00,10676.00,10564.55,False,True,False,True,10574.15,10604.25
2012-07-13,13:00,10712.40,10646.30,True,True,True,True,10699.00,10576.35
2012-07-16,13:00,10692.80,10562.75,False,True,False,True,10673.30,10565.80
2012-07-17,13:00,10673.50,10555.45,False,True,False,True,10571.50,10551.90
2012-07-18,13:00,10586.60,10498.60,True,False,True,False,10556.05,10609.85
2012-07-19,13:00,10708.60,10634.60,False,True,False,True,10638.35,10617.75
2012-07-20,13:00,10613.95,10486.85,False,True,False,True,10504.55,10487.05
2012-07-23,13:00,10402.25,10304.95,False,True,False,True,10317.00,10276.30
2012-07-24,13:00,10349.45,10284.30,False,True,False,True,10291.10,10298.60
2012-07-25,13:00,10307.35,10224.75,True,False,True,False,10275.65,10267.10
2012-07-26,13:00,10314.05,10223.05,False,True,False,True,10229.20,10110.55
2012-07-27,13:00,10401.65,10255.30,False,True,False,True,10281.35,10162.00
2012-07-30,13:00,10397.50,10239.65,True,False,True,False,10383.75,10408.85
2012-07-31,13:00,10467.95,10239.70,False,False,False,False,10287.85,10394.75
2012-08-01,13:00,10445.20,10324.60,False,False,False,False,10429.85,10414.80
2012-08-02,13:00,10417.50,10310.85,False,False,False,False,10368.35,10388.40
2012-08-03,13:00,10318.90,10209.15,True,False,True,False,10273.00,10302.80
2012-08-06,13:00,10499.85,10434.10,True,False,True,False,10453.70,10451.20
2012-08-07,13:00,10577.00,10463.55,True,False,True,False,10572.55,10583.55
2012-08-08,13:00,10640.75,10545.75,False,True,False,True,10553.80,10529.65
2012-08-09,13:00,10614.20,10520.15,False,True,False,True,10526.90,10458.70
2012-08-10,13:00,10449.25,10322.75,False,True,False,True,10326.70,10378.25
2012-08-13,13:00,10351.30,10284.05,True,False,True,False,10310.30,10398.00
2012-08-14,13:00,10538.90,10387.95,True,False,True,False,10517.10,10525.50
2012-08-16,13:00,10551.05,10471.95,False,True,False,True,10487.40,10424.10
2012-08-17,13:00,10505.85,10432.80,False,True,False,True,10443.25,10418.85
2012-08-21,13:00,10461.50,10353.85,True,False,True,False,10396.30,10479.00
2012-08-22,13:00,10502.50,10401.75,True,False,True,False,10480.10,10476.05
2012-08-23,13:00,10560.85,10513.55,False,True,False,True,10542.95,10458.10
2012-08-24,13:00,10412.25,10318.55,False,False,False,False,10324.50,10330.65
2012-08-27,13:00,10337.40,10199.55,False,True,False,True,10220.65,10143.80
2012-08-28,13:00,10151.35,10028.05,False,True,False,True,10039.35,10040.25
2012-08-29,13:00,10127.00,10043.00,False,True,False,True,10051.50,10010.15
2012-08-30,13:00,10015.75,9959.05,True,False,True,False,9974.15,10130.90
2012-08-31,13:00,10130.95,10005.20,False,True,False,True,10059.55,9989.75
2012-09-03,13:00,10082.50,9966.30,False,True,False,True,10022.15,9946.25
2012-09-04,13:00,9977.05,9916.85,True,False,True,False,9937.15,10030.45
2012-09-05,13:00,9976.40,9852.30,False,True,False,True,9873.60,9828.40
2012-09-06,13:00,9908.15,9831.35,True,False,True,False,9881.05,9890.85
2012-09-07,13:00,10105.00,10036.45,True,False,True,False,10100.85,10119.05
2012-09-08,13:00,10162.15,10127.60,False,False,False,False,10147.05,10147.05
2012-09-10,13:00,10181.85,10099.95,False,True,False,True,10114.30,10058.70
2012-09-11,13:00,10112.80,10006.50,True,False,True,False,10106.80,10140.55
2012-09-12,13:00,10223.95,10139.30,False,True,False,True,10146.05,10187.75
2012-09-13,13:00,10259.40,10189.75,False,True,False,True,10199.85,10200.25
2012-09-14,13:00,10642.45,10421.10,True,False,True,False,10584.80,10633.25
2012-09-17,13:00,10998.25,10816.35,True,False,True,False,10880.40,10968.55
2012-09-18,13:00,11044.95,10922.70,True,False,True,False,11019.20,11054.05
2012-09-20,13:00,11031.80,10887.00,False,False,False,False,10946.15,10907.65
2012-09-21,13:00,11433.10,10993.40,False,False,False,False,11352.45,11372.85
2012-09-24,13:00,11533.75,11360.00,False,False,False,False,11491.50,11432.55
2012-09-25,13:00,11517.65,11321.20,False,False,False,False,11417.95,11424.45
2012-09-26,13:00,11405.95,11323.05,True,True,True,True,11345.60,11431.50
2012-09-27,13:00,11490.25,11413.80,False,True,False,True,11460.50,11415.65
2012-09-28,13:00,11536.85,11478.70,False,True,False,True,11489.35,11472.00
2012-10-01,13:00,11466.05,11366.40,False,False,False,False,11405.15,11434.90
2012-10-03,13:00,11471.85,11362.45,False,True,False,True,11368.10,11411.80
2012-10-04,13:00,11676.30,11482.95,True,False,True,False,11671.55,11642.55
2012-10-05,13:00,11740.40,10043.60,False,False,False,False,11529.95,11505.30
2012-10-08,13:00,11526.10,11369.85,False,True,False,True,11379.10,11369.20
2012-10-09,13:00,11528.35,11435.60,False,True,False,True,11454.05,11449.45
2012-10-10,13:00,11368.80,11290.40,False,True,False,True,11349.10,11288.80
2012-10-11,13:00,11334.15,11244.70,True,False,True,False,11320.50,11465.85
2012-10-12,13:00,11527.15,11379.25,False,True,False,True,11417.75,11378.25
2012-10-15,13:00,11394.35,11288.40,True,False,False,False,11388.75,11446.80
2012-10-16,13:00,11508.50,11446.90,False,True,False,True,11475.25,11335.15
2012-10-17,13:00,11425.45,11316.55,False,True,False,True,11360.30,11355.95
2012-10-18,13:00,11510.85,11364.20,True,False,True,False,11492.10,11581.35
2012-10-19,13:00,11605.65,11466.70,False,True,False,True,11497.60,11486.50
2012-10-22,13:00,11604.60,11419.40,True,False,True,False,11567.70,11608.25
2012-10-23,13:00,11656.80,11549.40,False,True,False,True,11551.20,11570.10
2012-10-25,13:00,11612.40,11542.30,True,False,True,False,11575.35,11628.50
2012-10-26,13:00,11631.25,11520.75,False,True,False,True,11550.90,11503.75
2012-10-29,13:00,11585.80,11463.05,False,True,False,True,11497.55,11463.20
2012-10-30,13:00,11600.05,11182.70,False,True,False,True,11250.40,11173.80
2012-10-31,13:00,11224.35,11125.20,True,False,True,False,11200.95,11246.55
2012-11-01,13:00,11344.90,11230.20,True,False,True,False,11332.80,11301.60
2012-11-02,13:00,11459.70,11394.15,True,False,True,False,11449.60,11464.45
2012-11-05,13:00,11489.30,11422.50,False,True,False,True,11430.55,11476.35
2012-11-06,13:00,11524.10,11429.05,True,False,True,False,11479.00,11562.55
2012-11-07,13:00,11719.10,11519.60,False,False,False,False,11701.00,11656.80
2012-11-08,13:00,11618.60,11533.30,True,False,True,False,11559.45,11623.20
2012-11-09,13:00,11663.90,11508.45,False,True,False,True,11527.10,11470.80
2012-11-12,13:00,11605.15,11462.30,True,False,True,False,11529.30,11603.70
2012-11-15,13:00,11521.40,11419.05,True,False,True,False,11470.30,11521.70
2012-11-16,13:00,11537.15,11470.00,False,True,False,True,11498.25,11322.15
2012-11-19,13:00,11378.25,11271.05,False,True,False,True,11294.45,11317.50
2012-11-20,13:00,11409.80,11295.25,False,True,False,True,11315.35,11326.85
2012-11-21,13:00,11436.10,11303.75,True,False,True,False,11380.00,11473.05
2012-11-22,13:00,11570.85,11497.35,False,True,False,True,11534.15,11505.35
2012-11-23,13:00,11549.00,11397.65,False,True,False,True,11404.80,11472.95
2012-11-26,13:00,11520.85,11411.10,False,False,False,False,11437.40,11416.25
2012-11-27,13:00,11638.85,11505.80,True,False,True,False,11634.70,11655.20
2012-11-29,13:00,11862.55,11703.25,True,False,True,False,11826.90,12026.60
2012-11-30,13:00,12124.95,12001.15,True,False,True,False,12093.80,12157.75
2012-12-03,13:00,12165.65,12075.60,False,True,False,True,12100.40,12102.75
2012-12-04,13:00,12183.40,12075.90,True,False,True,False,12127.40,12184.75
2012-12-05,13:00,12305.85,12219.30,True,False,True,False,12255.65,12285.60
2012-12-06,13:00,12358.80,12142.60,True,False,True,False,12189.85,12475.55
2012-12-07,13:00,12477.85,12373.65,False,True,False,True,12374.50,12346.30
2012-12-10,13:00,12409.75,12341.95,False,True,False,True,12365.60,12386.85
2012-12-11,13:00,12538.90,12368.20,False,True,False,True,12377.15,12343.85
2012-12-12,13:00,12378.55,12284.75,True,True,True,True,12357.95,12276.50
2012-12-13,13:00,12438.85,12313.05,False,True,False,True,12403.90,12260.15
2012-12-14,13:00,12421.55,12242.80,True,False,True,False,12367.90,12442.65
2012-12-17,13:00,12462.25,12403.70,False,True,False,True,12437.20,12421.70
2012-12-18,13:00,12471.65,12197.20,True,False,True,False,12377.35,12482.30
2012-12-19,13:00,12571.60,12455.55,False,False,False,False,12495.75,12497.80
2012-12-20,13:00,12503.20,12385.10,True,False,True,False,12431.80,12474.20
2012-12-21,13:00,12432.20,12362.95,False,True,False,True,12382.05,12296.30
2012-12-24,13:00,12366.25,12276.05,False,True,False,True,12284.35,12323.10
2012-12-26,13:00,12498.90,12304.70,True,False,True,False,12471.35,12480.40
2012-12-27,13:00,12523.50,12454.15,False,True,False,True,12458.50,12491.60
2012-12-28,13:00,12493.10,12419.20,False,True,False,True,12426.75,12471.25
2012-12-31,13:00,12512.70,12427.70,False,False,False,False,12469.85,12473.35
