Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2013-01-01,13:00,12650.85,12547.15,True,False,True,False,12633.40,12659.00
2013-01-02,13:00,12811.45,12751.35,False,False,False,False,12785.80,12787.95
2013-01-03,13:00,12837.80,12722.45,False,False,False,False,12779.05,12763.30
2013-01-04,13:00,12780.25,12684.65,True,False,True,False,12716.45,12788.25
2013-01-07,13:00,12827.60,12743.70,False,True,False,True,12746.10,12692.20
2013-01-08,13:00,12730.50,12632.35,True,False,True,False,12642.55,12734.10
2013-01-09,13:00,12791.70,12721.30,False,True,False,True,12752.65,12721.05
2013-01-10,13:00,12785.65,12697.75,True,False,True,False,12749.15,12794.95
2013-01-11,13:00,12834.55,12665.20,False,True,False,True,12673.15,12593.90
2013-01-14,13:00,12757.25,12609.90,True,False,True,False,12753.55,12768.70
2013-01-15,13:00,12786.00,12724.10,True,True,True,True,12739.90,12858.30
2013-01-16,13:00,12833.75,12711.00,False,True,False,True,12736.35,12627.75
2013-01-17,13:00,12688.00,12583.35,True,False,True,False,12643.35,12643.20
2013-01-18,13:00,12778.35,12691.30,False,True,False,True,12739.15,12652.25
2013-01-21,13:00,12690.40,12609.70,False,True,False,True,12619.40,12646.50
2013-01-22,13:00,12748.95,12631.65,False,True,False,True,12696.85,12574.95
2013-01-23,13:00,12653.55,12576.75,True,True,True,True,12613.05,12685.90
2013-01-24,13:00,12662.85,12542.60,False,True,False,True,12591.75,12566.05
2013-01-25,13:00,12670.25,12535.75,True,False,True,False,12645.60,12708.85
2013-01-28,13:00,12779.15,12698.85,True,False,True,False,12765.30,12790.70
2013-01-29,13:00,12960.65,12685.90,False,False,False,False,12890.85,12708.80
2013-01-30,13:00,12818.70,12726.65,True,False,True,False,12792.40,12751.80
2013-01-31,13:00,12852.50,12733.10,False,True,False,True,12752.85,12689.95
2013-02-01,13:00,12743.20,12607.05,False,True,False,True,12610.55,12594.45
2013-02-04,13:00,12723.30,12628.25,False,True,False,True,12643.75,12517.30
2013-02-05,13:00,12501.50,12415.15,False,False,False,False,12452.75,12464.65
2013-02-06,13:00,12521.65,12431.15,False,True,False,True,12440.85,12408.80
2013-02-07,13:00,12474.50,12331.15,False,True,False,True,12338.75,12353.50
2013-02-08,13:00,12389.80,12303.30,False,True,False,True,12327.30,12273.15
2013-02-11,13:00,12352.20,12273.65,True,False,True,False,12329.90,12333.75
2013-02-12,13:00,12400.95,12301.65,True,False,True,False,12361.55,12407.90
2013-02-13,13:00,12485.95,12416.25,False,True,False,True,12452.20,12379.25
2013-02-14,13:00,12434.00,12323.25,False,True,False,True,12362.10,12299.55
2013-02-15,13:00,12325.65,12270.25,True,True,True,True,12276.65,12313.30
2013-02-18,13:00,12399.85,12337.15,False,True,False,True,12374.70,12345.75
2013-02-19,13:00,12367.15,12313.75,True,True,True,True,12320.55,12418.95
2013-02-20,13:00,12470.70,12387.40,False,True,False,True,12389.30,12356.80
2013-02-21,13:00,12301.25,12175.20,False,True,False,False,12182.95,12041.10
2013-02-22,13:00,12123.00,12028.10,True,False,True,False,12092.05,12069.50
2013-02-25,13:00,12137.85,11977.75,False,True,False,True,11996.60,12027.70
2013-02-26,13:00,11991.55,11884.55,False,True,False,True,11902.80,11838.85
2013-02-27,13:00,11944.90,11838.35,True,False,True,False,11923.25,11924.70
2013-02-28,13:00,12041.45,11783.20,False,True,False,True,11879.85,11536.90
2013-03-01,13:00,11588.40,11458.70,True,False,True,False,11521.90,11529.75
2013-03-04,13:00,11579.65,11453.10,True,False,True,False,11537.25,11590.35
2013-03-05,13:00,11746.85,11623.65,True,False,True,False,11731.95,11785.45
2013-03-06,13:00,11904.15,11840.30,False,True,False,True,11865.95,11883.95
2013-03-07,13:00,11865.30,11819.60,True,False,True,False,11832.95,11978.60
2013-03-08,13:00,12116.55,12012.70,True,False,True,False,12061.45,12194.30
2013-03-11,13:00,12241.30,12136.35,False,True,False,True,12179.25,12135.95
2013-03-12,13:00,12183.50,11970.90,False,False,False,False,12026.15,12019.70
2013-03-13,13:00,11987.70,11888.40,False,True,False,True,11896.25,11760.25
2013-03-14,13:00,12015.50,11555.45,True,False,True,False,11996.10,12025.30
2013-03-15,13:00,12034.95,11749.85,False,False,False,False,11800.85,11824.75
2013-03-18,13:00,11733.00,11625.60,True,False,True,False,11721.50,11719.20
2013-03-19,13:00,11814.75,11416.75,False,False,False,False,11536.70,11508.45
2013-03-20,13:00,11490.05,11306.35,False,True,False,True,11397.50,11273.85
2013-03-21,13:00,11509.85,11255.45,True,True,True,True,11500.90,11231.85
2013-03-22,13:00,11331.20,11219.95,False,True,False,True,11254.35,11184.10
2013-03-25,13:00,11372.80,11296.00,False,True,False,True,11313.05,11147.80
2013-03-26,13:00,11171.15,11048.40,True,False,True,False,11154.30,11163.10
2013-03-28,13:00,11176.00,11080.05,True,False,True,False,11158.50,11386.70
2013-04-01,13:00,11460.60,11332.60,False,True,False,True,11354.85,11410.60
2013-04-02,13:00,11503.90,11361.15,True,False,True,False,11492.35,11519.50
2013-04-03,13:00,11590.60,11481.30,False,True,False,True,11512.05,11315.75
2013-04-04,13:00,11254.25,11131.35,False,True,False,True,11160.90,11120.85
2013-04-05,13:00,11168.25,11055.20,False,True,False,True,11125.70,11097.25
2013-04-08,13:00,11133.85,11044.70,False,True,False,True,11088.45,11014.70
2013-04-09,13:00,11210.35,11058.40,False,True,False,True,11127.75,10904.65
2013-04-10,13:00,11017.20,10888.75,True,False,True,False,11009.80,11124.65
2013-04-11,13:00,11276.35,11154.05,True,False,True,False,11210.35,11309.20
2013-04-12,13:00,11356.00,11236.05,True,False,True,False,11310.20,11386.50
2013-04-15,13:00,11584.15,11334.75,True,False,True,False,11579.05,11499.40
2013-04-16,13:00,11781.45,11515.30,True,False,True,False,11766.00,11867.65
2013-04-17,13:00,12112.25,11933.90,False,True,False,True,12048.75,11981.85
2013-04-18,13:00,12170.55,11891.95,True,False,True,False,12158.80,12272.55
2013-04-22,13:00,12556.70,12348.65,True,False,True,False,12511.60,12633.50
2013-04-23,13:00,12605.70,12333.00,False,False,False,False,12428.60,12534.10
2013-04-25,13:00,12725.60,12619.20,True,True,True,True,12659.30,12696.45
2013-04-26,13:00,12679.90,12520.40,False,True,False,True,12530.75,12533.15
2013-04-29,13:00,12581.85,12508.40,True,False,True,False,12560.10,12589.80
2013-04-30,13:00,12658.60,12402.15,False,False,False,False,12430.95,12552.85
2013-05-02,13:00,12783.30,12552.85,False,False,False,False,12763.45,12704.60
2013-05-03,13:00,12676.95,12392.30,False,True,False,True,12487.35,12385.85
2013-05-06,13:00,12362.50,12188.30,True,False,True,False,12292.55,12428.65
2013-05-07,13:00,12603.95,12422.90,True,False,True,False,12593.00,12629.15
2013-05-08,13:00,12694.40,12514.70,False,False,False,False,12610.45,12657.25
2013-05-09,13:00,12703.15,12541.80,True,False,True,False,12672.95,12619.45
2013-05-10,13:00,12747.55,12595.80,True,False,True,False,12736.95,12746.65
2013-05-11,13:00,12811.25,12730.35,False,False,False,False,12780.15,12780.15
2013-05-13,13:00,12865.35,12687.15,False,True,False,True,12730.00,12551.35
2013-05-14,13:00,12698.35,12523.50,False,True,False,True,12584.25,12572.60
