Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2019-01-01,13:00,27239.55,27035.25,True,True,True,True,27062.30,27411.80
2019-01-02,13:00,27397.55,27156.60,False,True,False,True,27227.00,27158.80
2019-01-03,13:00,27206.20,26977.75,False,True,False,True,27010.90,26938.50
2019-01-04,13:00,27272.05,26926.10,True,False,True,False,27239.75,27203.55
2019-01-07,13:00,27477.80,27364.60,False,True,False,True,27447.15,27293.90
2019-01-08,13:00,27344.00,27161.95,True,False,True,False,27313.60,27510.25
2019-01-09,13:00,27684.65,27580.00,True,True,True,True,27670.40,27721.00
2019-01-10,13:00,27698.00,27510.15,False,True,False,True,27533.90,27531.05
2019-01-11,13:00,27612.45,27403.20,False,True,False,True,27420.65,27432.65
2019-01-14,13:00,27389.80,27182.20,False,False,False,False,27261.30,27247.10
2019-01-15,13:00,27447.55,27317.10,False,False,False,False,27373.45,27389.90
2019-01-16,13:00,27554.75,27403.05,False,False,False,False,27544.75,27454.10
2019-01-17,13:00,27572.60,27405.05,True,True,True,True,27419.95,27501.05
2019-01-18,13:00,27576.45,27410.65,False,False,False,False,27453.65,27468.50
2019-01-21,13:00,27603.85,27388.50,True,False,True,False,27581.45,27526.00
2019-01-22,13:00,27533.35,27385.40,False,False,False,False,27438.40,27463.60
2019-01-23,13:00,27564.70,27437.95,False,True,False,True,27529.60,27232.80
2019-01-24,13:00,27306.20,27150.65,True,True,True,True,27159.55,27307.15
2019-01-25,13:00,27433.55,27247.55,False,True,False,True,27383.25,27129.85
2019-01-28,13:00,27134.20,26655.10,False,True,False,True,26717.65,26704.40
2019-01-29,13:00,26743.85,26552.85,False,True,False,True,26594.85,26671.05
2019-01-30,13:00,26828.80,26693.70,True,False,True,False,26817.55,26818.30
2019-01-31,13:00,27071.35,26891.05,True,False,True,False,27016.70,27267.35
2019-02-01,13:00,27533.05,27188.55,False,True,False,True,27464.45,27083.45
2019-02-04,13:00,27014.95,26825.55,True,False,True,False,26927.25,27169.45
2019-02-05,13:00,27347.40,27153.20,True,False,True,False,27303.35,27265.35
2019-02-06,13:00,27412.30,27294.10,True,False,True,False,27399.05,27410.75
2019-02-07,13:00,27589.75,27332.45,False,True,False,True,27416.40,27341.90
2019-02-08,13:00,27323.25,27221.25,True,False,True,False,27247.40,27256.20
2019-02-11,13:00,27305.90,27151.55,False,False,False,False,27220.65,27262.30
2019-02-12,13:00,27286.65,27150.25,False,True,False,True,27175.30,26989.95
2019-02-13,13:00,27108.00,27008.55,False,True,False,True,27060.50,26842.80
2019-02-14,13:00,27012.00,26818.05,True,False,True,False,26892.45,26984.70
2019-02-15,13:00,27029.95,26635.25,False,False,False,False,26700.40,26778.05
2019-02-18,13:00,26829.95,26689.45,False,True,False,True,26780.60,26625.75
2019-02-19,13:00,26965.60,26657.40,True,True,True,True,26952.25,26655.60
2019-02-20,13:00,26921.25,26732.65,True,False,True,False,26857.85,26957.40
2019-02-21,13:00,27084.45,26973.00,True,False,True,False,27055.35,27062.50
2019-02-22,13:00,26997.35,26854.15,False,True,False,True,26887.45,26861.30
2019-02-25,13:00,27048.25,26932.65,True,False,True,False,27039.80,27141.45
2019-02-26,13:00,27045.35,26736.60,True,False,True,False,26998.55,26948.75
2019-02-27,13:00,27189.45,26731.55,False,True,False,True,26794.35,26783.45
2019-02-28,13:00,26920.50,26819.00,False,True,False,True,26844.20,26810.00
2019-03-01,13:00,27055.00,26928.90,True,False,True,False,26979.25,27026.00
2019-03-05,13:00,27308.25,26958.10,True,False,True,False,27296.35,27539.45
2019-03-06,13:00,27681.65,27528.30,False,True,False,True,27534.45,27638.70
2019-03-07,13:00,27663.90,27560.00,True,False,True,False,27584.65,27757.50
2019-03-08,13:00,27811.35,27645.40,False,False,False,False,27694.45,27755.50
2019-03-11,13:00,28034.45,27791.25,True,False,True,False,27968.80,27967.20
2019-03-12,13:00,28363.80,28142.25,True,False,True,False,28332.70,28416.00
2019-03-13,13:00,28673.25,28353.65,True,False,True,False,28652.00,28909.55
2019-03-14,13:00,29070.35,28859.80,False,True,False,True,28897.70,28928.65
2019-03-15,13:00,29379.30,28990.85,True,False,True,False,29358.20,29405.90
2019-03-18,13:00,29812.00,29361.65,False,False,False,False,29491.60,29677.00
2019-03-19,13:00,29764.50,29547.70,True,False,True,False,29655.35,29757.30
2019-03-20,13:00,29784.15,29633.50,True,False,True,False,29718.45,29862.40
2019-03-22,13:00,30008.10,29669.05,False,True,False,True,29781.15,29596.15
2019-03-25,13:00,29323.85,29202.70,True,True,True,True,29247.55,29265.85
2019-03-26,13:00,29525.55,29278.50,True,False,True,False,29410.30,29942.80
2019-03-27,13:00,30254.95,29965.55,True,True,True,True,30198.05,30021.25
2019-03-28,13:00,30248.05,29969.10,True,False,True,False,30205.90,30433.75
2019-03-29,13:00,30499.15,30235.90,False,False,False,False,30335.15,30387.05
2019-04-01,13:00,30646.55,30453.85,True,True,True,True,30505.45,30261.55
2019-04-02,13:00,30430.65,30168.60,True,True,True,True,30293.80,30433.35
2019-04-03,13:00,30602.55,30402.40,False,True,False,True,30467.15,30102.30
2019-04-04,13:00,30245.70,29911.90,False,True,False,True,30165.80,29939.35
2019-04-05,13:00,30119.55,29850.00,True,False,True,False,29917.55,30121.10
2019-04-08,13:00,30232.05,30036.70,False,True,False,True,30078.50,29854.30
2019-04-09,13:00,29938.50,29703.55,True,False,True,False,29855.50,30152.15
2019-04-10,13:00,30155.75,29901.75,False,True,False,True,30052.05,29809.95
2019-04-11,13:00,29852.25,29658.95,False,True,False,True,29764.90,29782.10
2019-04-12,13:00,29858.05,29707.00,True,False,True,False,29751.10,29866.40
2019-04-15,13:00,30160.95,29919.10,True,False,True,False,30134.10,30086.95
2019-04-16,13:00,30485.05,30228.20,True,False,True,False,30479.75,30552.00
2019-04-18,13:00,30669.80,30308.40,False,True,False,True,30360.20,30155.60
2019-04-22,13:00,30289.90,29796.20,False,True,False,True,29889.40,29657.00
2019-04-23,13:00,29906.50,29667.10,False,True,False,True,29761.85,29503.90
2019-04-24,13:00,29599.00,29467.35,True,True,True,True,29546.30,29855.25
2019-04-25,13:00,30057.70,29833.65,False,True,False,True,29918.65,29537.15
2019-04-26,13:00,29827.35,29563.15,True,False,True,False,29673.25,29970.50
2019-04-30,13:00,29847.50,29550.05,False,False,False,False,29656.15,29734.05
2019-05-02,13:00,29919.35,29641.50,False,True,False,True,29754.00,29697.55
2019-05-03,13:00,30053.00,29795.10,True,False,True,False,30009.55,29915.65
2019-05-06,13:00,29757.40,29528.60,False,False,False,False,29700.30,29609.35
2019-05-07,13:00,29835.50,29637.25,False,True,False,True,29672.95,29265.85
2019-05-08,13:00,29239.00,29049.40,True,True,True,True,29100.75,28981.15
2019-05-09,13:00,29040.30,28831.70,False,True,False,True,28933.30,28874.00
2019-05-10,13:00,29121.20,28900.10,True,False,True,False,29049.40,28979.15
2019-05-13,13:00,29049.05,28879.75,False,True,False,True,28919.60,28682.05
2019-05-14,13:00,28748.20,28582.60,True,False,True,False,28672.00,28862.95
2019-05-15,13:00,28983.15,28838.35,False,True,False,True,28899.20,28569.65
2019-05-16,13:00,28654.35,28525.45,True,False,True,False,28581.30,28892.00
2019-05-17,13:00,29212.25,28856.00,True,False,True,False,29197.65,29526.65
2019-05-20,13:00,30523.70,30111.20,True,False,True,False,30486.85,30734.65
2019-05-21,13:00,30926.70,30557.20,False,True,False,True,30565.05,30307.85
2019-05-22,13:00,30558.15,30268.60,True,False,True,False,30358.30,30582.05
2019-05-23,13:00,31705.00,30757.80,False,True,False,True,30889.70,30502.85
2019-05-24,13:00,30972.10,30564.40,True,False,True,False,30923.65,31211.75
2019-05-27,13:00,31583.45,31142.50,True,False,True,False,31442.85,31620.65
2019-05-28,13:00,31712.40,31391.85,False,True,False,True,31415.95,31649.50
2019-05-29,13:00,31546.75,31348.45,False,True,False,True,31364.50,31302.75
2019-05-30,13:00,31549.85,31236.10,True,False,True,False,31521.50,31564.70
2019-05-31,13:00,31783.60,30623.05,False,False,False,False,31386.45,31352.75
2019-06-03,13:00,31568.75,31284.70,True,False,True,False,31509.65,31648.20
2019-06-04,13:00,31718.90,31512.95,True,False,True,False,31666.30,31624.70
2019-06-06,13:00,31541.50,31129.75,False,True,False,True,31200.40,30884.65
2019-06-07,13:00,31100.60,30627.05,True,False,True,False,30977.75,31034.35
2019-06-10,13:00,31367.40,30861.30,False,False,False,False,30951.45,31064.20
2019-06-11,13:00,31261.60,30973.35,True,False,True,False,31255.30,31249.70
2019-06-12,13:00,31222.30,30943.20,False,True,False,True,30990.75,31015.60
2019-06-13,13:00,30954.80,30638.25,True,False,True,False,30680.65,30985.35
2019-06-14,13:00,31032.65,30714.10,False,True,False,True,30859.45,30601.00
2019-06-17,13:00,30684.05,30327.20,False,True,False,True,30365.60,30292.10
2019-06-18,13:00,30550.65,30239.90,False,True,False,True,30515.30,30366.95
2019-06-19,13:00,30699.15,30438.95,False,True,False,True,30523.70,30409.95
2019-06-20,13:00,30616.45,30220.70,True,False,True,False,30591.60,30789.00
2019-06-21,13:00,30789.70,30584.45,False,True,False,True,30680.55,30656.45
2019-06-24,13:00,30783.65,30599.80,False,True,False,True,30687.80,30640.20
2019-06-25,13:00,30675.75,30451.40,True,False,True,False,30665.45,30809.25
2019-06-26,13:00,31073.05,30766.65,True,False,True,False,31050.25,31141.45
2019-06-27,13:00,31470.10,31167.10,True,True,True,True,31449.55,31225.00
2019-06-28,13:00,31308.90,31060.60,False,False,False,False,31204.10,31126.70
2019-07-01,13:00,31380.70,31246.45,True,False,True,False,31350.15,31361.05
2019-07-02,13:00,31431.35,31105.10,False,False,False,False,31198.20,31276.65
2019-07-03,13:00,31449.90,31238.50,True,False,True,False,31427.25,31389.05
2019-07-04,13:00,31608.35,31428.05,False,False,False,False,31575.15,31433.85
2019-07-05,13:00,31622.85,31368.50,True,True,True,True,31547.30,31430.70
2019-07-08,13:00,31370.40,30636.35,False,True,False,True,30742.20,30629.05
2019-07-09,13:00,30702.10,30346.70,False,False,False,False,30598.80,30561.50
2019-07-10,13:00,30728.35,30428.60,False,False,False,False,30451.45,30518.15
2019-07-11,13:00,30735.90,30565.35,True,False,True,False,30709.65,30675.80
2019-07-12,13:00,30809.25,30548.30,True,False,True,False,30656.55,30592.20
2019-07-15,13:00,30695.70,30334.20,False,False,False,False,30426.30,30463.25
2019-07-16,13:00,30635.00,30429.90,False,False,False,False,30577.50,30580.05
2019-07-17,13:00,30799.70,30568.30,False,False,False,False,30698.60,30753.95
2019-07-18,13:00,30769.35,30547.00,False,True,False,True,30564.70,30454.75
2019-07-19,13:00,30543.75,30025.90,False,True,False,True,30058.10,29798.05
2019-07-22,13:00,29635.15,29196.80,False,True,False,True,29231.80,29273.40
2019-07-23,13:00,29365.80,29095.50,False,True,False,True,29208.70,29127.05
2019-07-24,13:00,29252.40,28871.00,False,False,False,False,28957.85,28952.85
2019-07-25,13:00,29240.80,28931.05,False,False,False,False,29016.90,29088.70
2019-07-26,13:00,29349.05,28994.50,True,False,True,False,29272.40,29356.45
2019-07-29,13:00,29592.95,29104.85,False,False,False,False,29189.85,29320.35
2019-07-30,13:00,29530.30,29211.45,False,True,False,True,29250.65,28781.15
2019-07-31,13:00,28851.25,28529.75,True,False,True,False,28704.10,28857.30
2019-08-01,13:00,28819.70,28446.05,False,True,False,True,28506.35,28417.85
2019-08-02,13:00,28256.35,27936.35,True,False,True,False,28112.90,28218.95
2019-08-05,13:00,27866.55,27389.50,False,False,False,False,27703.65,27643.95
2019-08-06,13:00,28000.40,27503.90,True,False,True,False,27966.20,27995.40
2019-08-07,13:00,28175.55,27879.90,False,True,False,True,28129.90,27647.90
2019-08-08,13:00,27849.25,27531.05,True,False,True,False,27658.70,28216.85
2019-08-09,13:00,28602.75,28251.75,False,False,False,False,28508.30,28447.60
2019-08-13,13:00,28358.85,28025.50,False,True,False,True,28073.40,27715.05
2019-08-14,13:00,28074.75,27726.65,True,False,True,False,27960.55,27973.35
2019-08-16,13:00,28232.85,27720.95,True,False,True,False,28195.15,28201.15
2019-08-19,13:00,28468.90,28246.30,False,True,False,True,28442.60,28187.45
2019-08-20,13:00,28215.40,27839.65,False,False,False,False,27910.40,28012.80
2019-08-21,13:00,28098.90,27846.85,False,True,False,True,27921.55,27727.85
2019-08-22,13:00,27680.75,27385.20,False,True,False,True,27484.10,27036.35
2019-08-23,13:00,27094.20,26560.60,True,False,True,False,26893.25,26967.60
2019-08-26,13:00,27675.40,26859.35,True,False,True,False,27578.35,27957.80
2019-08-27,13:00,28277.70,27960.80,False,False,False,False,28118.50,28135.15
2019-08-28,13:00,28095.55,27840.90,False,True,False,True,27844.00,27801.40
2019-08-29,13:00,27719.05,27250.65,False,True,False,True,27375.55,27328.95
2019-08-30,13:00,27586.50,27121.95,False,False,False,False,27234.10,27479.35
2019-09-03,13:00,27247.05,26909.65,False,True,False,True,26971.55,26762.65
2019-09-04,13:00,27123.00,26641.35,True,False,True,False,27087.60,27086.00
2019-09-05,13:00,27243.95,26846.80,False,True,False,True,26924.00,26899.15
2019-09-06,13:00,27255.10,26950.55,True,False,True,False,27223.15,27222.90
