Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2015-01-01,13:00,18735.10,18638.85,True,False,True,False,18706.15,18758.15
2015-01-02,13:00,19081.15,18774.10,True,False,True,False,19071.80,19093.10
2015-01-05,13:00,19166.00,19007.65,False,True,False,True,19055.60,19013.30
2015-01-06,13:00,18871.30,18578.30,False,True,False,True,18604.95,18409.40
2015-01-07,13:00,18482.05,18211.50,False,False,False,False,18337.95,18361.60
2015-01-08,13:00,18615.30,18486.20,True,False,True,False,18580.30,18693.65
2015-01-09,13:00,18864.00,18517.25,False,True,False,True,18621.05,18585.95
2015-01-12,13:00,18787.70,18530.10,True,False,True,False,18649.30,18808.15
2015-01-13,13:00,18920.65,18801.75,False,True,False,True,18835.25,18715.65
2015-01-14,13:00,18769.65,18526.80,False,True,False,True,18537.70,18631.30
2015-01-15,13:00,19410.40,19061.35,False,False,False,False,19245.20,19157.05
2015-01-16,13:00,19271.50,19108.35,True,False,True,False,19238.10,19208.05
2015-01-19,13:00,19434.20,19299.10,False,False,False,False,19392.30,19406.65
2015-01-20,13:00,19614.30,19460.90,True,False,True,False,19579.60,19775.90
2015-01-21,13:00,19964.95,19803.15,False,False,False,False,19836.75,19830.45
2015-01-22,13:00,19939.90,19788.70,True,False,True,False,19879.20,19937.00
2015-01-23,13:00,20167.65,19967.35,False,False,False,False,20078.95,20045.75
2015-01-27,13:00,20260.35,20098.25,True,False,True,False,20215.05,20552.75
2015-01-28,13:00,20907.55,20477.25,False,True,False,True,20675.20,20463.45
2015-01-29,13:00,20474.80,20338.95,True,False,True,False,20401.35,20521.05
2015-01-30,13:00,20584.70,19982.60,False,True,False,True,20099.85,19850.45
2015-02-02,13:00,19745.05,19564.50,True,False,True,False,19621.50,19908.25
2015-02-03,13:00,19963.70,19411.55,False,True,False,True,19451.50,19323.05
2015-02-04,13:00,19378.30,19113.35,False,False,False,False,19290.85,19127.25
2015-02-05,13:00,19307.65,19102.95,True,True,True,True,19236.75,19027.35
2015-02-06,13:00,19119.70,18740.35,False,False,False,False,19008.75,18796.60
2015-02-09,13:00,18650.60,18499.30,True,True,True,True,18644.10,18390.20
2015-02-10,13:00,18933.70,18226.90,False,False,False,False,18761.00,18794.25
2015-02-11,13:00,19041.15,18896.05,True,False,True,False,18954.60,18933.60
2015-02-12,13:00,19070.40,18748.90,True,True,True,True,18770.45,19157.35
2015-02-13,13:00,19378.70,19164.25,True,False,True,False,19333.85,19355.30
2015-02-16,13:00,19532.70,19253.85,False,True,False,True,19296.30,19151.80
2015-02-18,13:00,19311.70,19171.90,True,False,True,False,19239.50,19305.10
2015-02-19,13:00,19377.45,19014.75,False,True,False,True,19077.05,19211.10
