Date,InputTime,DayHigh,DayLow,isDayHighBreak,isDayLowBreak,isItComesToStartingPointForTheHigh,isItComesToStartingPointForTheLow,CurrentPrice,ClosingPrice
2011-01-03,13:00,11909.20,11840.15,True,True,True,True,11892.60,11837.25
2011-01-04,13:00,11872.80,11605.85,False,True,False,True,11623.10,11561.95
2011-01-05,13:00,11533.55,11321.95,False,True,False,True,11336.35,11306.40
2011-01-06,13:00,11377.10,11199.25,False,True,False,True,11223.30,11171.70
2011-01-07,13:00,11258.50,11046.35,False,True,False,True,11223.60,11014.25
2011-01-10,13:00,11072.70,10822.35,False,True,False,True,10906.20,10687.30
2011-01-11,13:00,10938.80,10620.80,True,False,True,False,10911.55,10906.05
2011-01-12,13:00,10990.15,10728.45,True,False,True,False,10772.40,11122.30
2011-01-13,13:00,11127.95,10830.40,False,True,False,True,10855.15,10743.55
2011-01-14,13:00,10892.75,10584.35,True,True,True,True,10844.60,10439.70
2011-01-17,13:00,10558.50,10373.80,True,False,True,False,10546.10,10477.50
2011-01-18,13:00,10677.95,10544.30,False,True,False,True,10569.05,10633.25
2011-01-19,13:00,10715.05,10610.35,False,True,False,True,10688.55,10631.65
2011-01-20,13:00,10566.70,10493.25,True,False,True,False,10531.00,10803.90
2011-01-21,13:00,10923.70,10740.00,False,False,False,False,10860.10,10882.80
2011-01-24,13:00,11162.40,10913.45,True,False,True,False,11121.30,11149.20
2011-01-25,13:00,11256.95,10991.10,False,True,False,True,11089.85,10875.00
2011-01-27,13:00,10970.85,10850.30,False,True,False,True,10885.85,10681.35
2011-01-28,13:00,10736.40,10481.10,False,False,False,False,10499.45,10614.40
2011-01-31,13:00,10560.35,10400.25,True,False,True,False,10528.95,10627.35
2011-02-01,13:00,10675.20,10494.65,False,True,False,True,10576.50,10464.40
2011-02-02,13:00,10614.95,10477.30,False,True,False,True,10527.00,10451.75
2011-02-03,13:00,10659.80,10429.50,True,False,True,False,10634.60,10662.15
2011-02-04,13:00,10772.45,10508.20,False,True,False,True,10545.50,10420.15
2011-02-07,13:00,10494.05,10365.10,True,True,True,True,10432.90,10396.15
2011-02-08,13:00,10429.40,10181.85,False,True,False,True,10232.30,10135.90
2011-02-09,13:00,10248.85,10038.15,True,False,True,False,10233.65,10149.95
2011-02-10,13:00,10180.65,10017.85,True,False,True,False,10042.80,10067.90
2011-02-11,13:00,10180.30,10078.90,True,False,True,False,10150.30,10440.65
2011-02-14,13:00,10730.40,10557.70,True,False,True,False,10716.40,10811.60
2011-02-15,13:00,11024.90,10722.70,True,False,True,False,11014.30,10953.00
2011-02-16,13:00,11024.25,10908.65,False,False,False,False,10984.25,10983.35
2011-02-17,13:00,11133.00,10918.10,True,False,True,False,11103.45,11120.70
2011-02-18,13:00,11300.45,11045.50,False,True,False,True,11067.35,10958.20
2011-02-21,13:00,10988.80,10825.55,True,True,True,True,10840.70,11047.20
2011-02-22,13:00,10951.75,10826.70,False,True,False,True,10836.30,10832.20
2011-02-23,13:00,10857.85,10761.30,False,True,False,True,10786.10,10650.60
2011-02-24,13:00,10643.25,10427.40,False,True,False,True,10434.15,10253.20
2011-02-25,13:00,10510.50,10263.15,False,False,False,False,10482.65,10480.65
2011-02-28,13:00,10627.70,10364.35,True,False,True,False,10491.85,10431.30
2011-03-01,13:00,10802.95,10528.35,True,False,True,False,10779.35,10896.05
2011-03-03,13:00,11066.40,10759.70,False,False,False,False,10949.95,10911.90
2011-03-04,13:00,11134.10,10974.25,False,True,False,True,11007.15,10986.25
2011-03-07,13:00,10861.85,10679.00,False,True,False,True,10686.25,10783.80
2011-03-08,13:00,10940.15,10779.15,True,False,True,False,10892.55,10951.40
2011-03-09,13:00,11054.00,10904.60,False,False,False,False,10972.10,10946.60
2011-03-10,13:00,10913.10,10783.30,False,False,False,False,10814.30,10848.65
2011-03-11,13:00,10904.20,10697.10,False,False,False,False,10730.75,10739.50
2011-03-14,13:00,10872.05,10731.85,True,False,True,False,10817.40,10915.25
2011-03-15,13:00,10747.60,10591.30,True,False,True,False,10734.55,10741.20
2011-03-16,13:00,10966.60,10804.80,True,False,True,False,10946.90,10961.95
2011-03-17,13:00,11018.30,10834.75,False,True,False,True,10845.75,10863.65
2011-03-18,13:00,10927.25,10756.90,False,True,False,True,10766.20,10705.50
2011-03-21,13:00,10814.75,10661.15,False,False,False,False,10750.35,10741.30
2011-03-22,13:00,10819.35,10726.25,True,False,True,False,10800.85,10774.20
2011-03-23,13:00,10947.40,10744.70,True,False,True,False,10929.45,10954.35
2011-03-24,13:00,11112.60,11006.40,False,False,False,False,11058.45,11070.70
2011-03-25,13:00,11184.00,11136.45,True,False,True,False,11182.25,11360.90
2011-03-28,13:00,11557.30,11348.15,True,False,True,False,11503.70,11498.05
2011-03-29,13:00,11648.90,11507.45,True,False,True,False,11642.05,11570.60
2011-03-30,13:00,11744.95,11627.70,True,False,True,False,11744.40,11795.10
2011-03-31,13:00,11898.40,11719.50,False,True,False,True,11724.15,11726.75
2011-04-01,13:00,11738.45,11540.85,False,False,False,False,11553.35,11603.90
2011-04-04,13:00,11806.70,11624.55,True,False,True,False,11799.75,11808.80
2011-04-05,13:00,11861.15,11678.10,False,False,False,False,11730.60,11784.45
2011-04-06,13:00,11838.05,11686.55,False,False,False,False,11762.90,11714.75
2011-04-07,13:00,11805.15,11656.70,True,False,True,False,11797.75,11752.55
2011-04-08,13:00,11853.35,11666.50,False,True,False,True,11741.55,11676.70
2011-04-11,13:00,11629.55,11551.75,True,False,True,False,11616.95,11580.15
2011-04-13,13:00,11748.10,11490.55,True,False,True,False,11737.35,11851.70
2011-04-15,13:00,11950.70,11707.60,False,False,False,False,11774.40,11734.60
2011-04-18,13:00,11887.10,11593.10,False,True,False,True,11629.60,11559.15
2011-04-19,13:00,11631.15,11482.15,False,False,False,False,11584.15,11586.00
2011-04-20,13:00,11740.30,11627.75,True,True,True,True,11631.00,11806.80
2011-04-21,13:00,11926.05,11836.95,False,False,False,False,11880.90,11885.60
2011-04-25,13:00,11978.05,11865.30,False,False,False,False,11923.35,11866.10
2011-04-26,13:00,11901.30,11709.80,True,False,True,False,11770.50,11852.60
2011-04-27,13:00,11936.35,11756.80,False,True,False,True,11768.70,11787.30
2011-04-28,13:00,11855.20,11679.30,False,True,False,True,11717.10,11670.35
2011-04-29,13:00,11723.25,11566.95,False,True,False,True,11577.00,11481.85
2011-05-02,13:00,11543.35,11224.00,False,True,False,True,11250.40,11230.20
2011-05-03,13:00,11349.50,10963.80,False,True,False,True,10968.30,10910.95
2011-05-04,13:00,10952.60,10797.60,True,False,True,False,10907.25,10922.95
2011-05-05,13:00,10987.60,10818.50,False,True,False,True,10839.85,10679.85
